"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","時間"
"銀行","92.40","-0.72","-0.77","10:44"
"醫療服務","436.29","-1.79","-0.41","10:44"
"電腦科技","934.47","-21.53","-2.25","10:44"
"電腦硬體","249.80","-3.80","-1.50","10:44"
"保險","4043.66","-20.09","-0.49","10:44"
"美國紙業","139.51","-1.79","-1.27","10:41"
"零售業","418.95","-10.41","-2.42","10:44"
"掮客商指數","205.30","-2.85","-1.37","10:44"
"美元指數","75.44","-0.13","-0.17","11/08"
"歐元指數","146.78","0.11","0.07","10:40"
"日圓指數","90.11","1.07","1.20","10:40"
"澳幣指數","91.83","-0.58","-0.63","10:40"
"30年債券價格","114.06","0.31","0.27","11/08"
"30年債殖利率","46.30","-0.32","-0.69","10:45"
"10年期票利率","42.48","-0.25","-0.59","10:45"
"5年期票殖利率","37.79","-0.23","-0.60","10:45"
"3月期票殖利率","31.70","-1.10","-3.35","10:45"
"Put/Call比例","1.20","-0.04","-3.23","10:44"

"商品價格 (Commodity)"
"商品","買價","漲跌","比例","時間"
"黃金","834.50","-1.50","-0.18","5:56"
"銀","15.45","-0.07","-0.45","5:56"
"白金","1465.00","0.00","0.00","22:18"
"鈀","375.00","0.00","0.00","22:18"
"銅","3.2795","+0.0023","+0.07","3:59"
"鎳","14.1672","+0.0000","+0.00","3:59"
"鋁","1.1666","-0.0005","-0.04","3:59"
"鋅","1.2641","+0.0000","+0.00","3:59"
"鉛","1.6053","+0.0000","+0.00","3:59"
"黃金期貨","837.500","4.000","0.48","2:38"
"銀期貨","15.515","0.190","1.24","2:45"
"銅期貨","320.400","-5.500","-1.69","2:21"
"天然氣期","7.713","0.089","1.17","3:52"
"布蘭特油期","92.790","-0.450","-0.48","4:24"
"WTI原油期","95.460","-0.910","-0.94","3:46"
"玉米期貨","389.500","5.250","1.37","3:15"
"小麥期貨","762.000","-25.750","-3.27","3:15"
"可可粉期","925.000","-1.000","-0.11","0:55"
"大豆期貨","1041.250","2.750","0.26","3:15"
"咖啡C期","126.000","1.350","1.08","4:12"
"十一號糖","10.150","0.000","0.00","4:14"
"二號棉期","64.800","-0.270","-0.41","4:14"

"全球匯率 (Currency Exchange)"
"貨幣","匯率","漲跌","比例","時間"
"歐元/美元","1.4674","0.0037","0.25","4:53"
"英鎊/美元","2.1072","0.0050","0.24","4:53"
"美元/瑞士法郎","1.1280","-0.0054","-0.48","4:53"
"美元/俄盧布","24.4620","-0.0350","-0.14","4:53"
"美元/匈牙利幣","172.5200","-1.1600","-0.67","4:53"
"美元/土耳其幣","1.1814","-0.0086","-0.73","4:53"
"美元/南非幣","6.5162","-0.0066","-0.10","4:52"
"美元/日圓","112.6700","0.0400","0.04","4:53"
"美元/人民幣","7.4206","-0.0304","-0.41","3:06"
"美元/港幣","7.7708","0.0058","0.08","4:53"
"美元/台幣","32.3030","-0.0660","-0.20","15:00"
"美元/韓圜","906.6000","-0.6000","-0.07","4:42"
"美元/泰銖","31.6500","0.0300","0.09","3:07"
"美元/新元","1.4392","-0.0027","-0.19","4:52"
"美元/馬來幣","3.3345","0.0041","0.12","4:46"
"美元/印尼盾","9135.0000","-13.0000","-0.14","4:44"
"美元/印度盧比","39.2800","-0.0500","-0.13","21:26"
"澳幣/美元","0.9274","-0.0006","-0.07","4:53"
"紐幣/美元","0.7762","0.0012","0.15","4:53"
"美元/巴西幣","1.7483","-0.0032","-0.18","4:25"
"美元/墨披索","10.8080","0.0160","0.15","4:53"
"美元/加幣","0.9352","0.0046","0.49","4:53"

"MSCI 指數"
"MSCI","指數","漲跌","YTD","日期"
"金磚四國","448.31","-0.88","58.00","11/08"
"中國","91.86","-4.11","76.45","11/08"
"印度","612.44","-1.22","56.78","11/08"
"俄羅斯","1502.94","1.47","20.21","11/08"
"巴西","3928.71","1.82","78.14","11/08"
"印尼","683.09","-1.82","52.03","11/08"
"韓國","466.14","-3.92","38.45","11/08"
"菲律賓","362.08","-2.89","37.56","11/08"
"墨西哥","5926.88","-1.83","8.09","11/08"
"新興市場","1282.06","-1.63","40.48","11/08"
"新興亞洲","532.65","-3.22","43.39","11/08"
"新興東歐","380.32","0.94","22.91","11/08"
"新興拉美","4460.96","0.45","48.91","11/08"
"世界","411.81","-0.69","11.97","11/08"
"歐洲","610.59","-0.32","14.87","11/08"
"遠東ex日本","594.93","-3.10","39.78","11/08"
"中華","460.11","-3.48","58.99","11/08"
"歐洲小型","335.37","-0.76","11.72","11/08"
"日本小型","93.49","-1.52","-8.43","11/08"
"美國小型","293.01","0.38","-2.06","11/08"
"世界小型","249.40","-0.61","5.51","11/08"
"阿拉伯市場","789.01","-0.96","30.48","11/08"

