"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","時間"
"日經225","13504.51","-468.12","-3.35","01/16"
"東證一部","1302.37","-47.83","-3.54","01/16"
"東證二部","2864.75","-134.78","-4.49","01/16"
"JASDAQ","62.45","-3.66","-5.54","01/16"
"上海綜合","5290.61","-153.18","-2.81","01/16"
"上海A股","5552.46","-161.06","-2.82","01/16"
"上海B股","361.46","-6.46","-1.76","01/16"
"滬深300","5505.72","-190.73","-3.35","01/16"
"香港恆生","24450.85","-1386.93","-5.37","01/16"
"香港國企","14016.12","-983.78","-6.56","01/16"
"香港紅籌","5337.44","-318.18","-5.63","01/16"
"台灣加權","8179.54","-249.30","-2.96","01/16"
"台灣店頭","141.09","-4.55","-3.12","01/16"
"韓國指數","1704.97","-41.98","-2.40","01/16"
"新加坡","3058.49","-96.09","-3.05","01/16"
"馬來西亞","1453.66","-52.05","-3.46","01/16"
"菲律賓","3351.66","-95.63","-2.77","01/16"
"印尼股市","2592.31","-137.72","-5.04","01/16"
"越南股市","846.07","37.24","4.60","01/16"
"泰國股市","773.80","-5.99","-0.77","01/16"
"印度股市","19868.11","-382.98","-1.89","01/16"
"澳洲股市","5867.80","-3.00","-0.05","10:07"
"紐西蘭","3720.69","-31.70","-0.84","07:40"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","時間"
"俄羅斯","2225.46","-105.41","-4.52","01/16"
"英國指數","5942.90","-82.70","-1.37","01/16"
"法國指數","5225.39","-25.43","-0.48","01/16"
"德國指數","7471.57","-94.81","-1.25","01/16"
"道瓊歐洲","4108.34","-32.60","-0.79","01/16"
"土耳其","49093.83","-1283.51","-2.55","01/16"
"匈牙利","23764.09","-762.70","-3.11","01/16"
"奧地利","3907.84","-104.56","-2.61","01/16"
"波蘭股市","46204.97","-1658.67","-3.47","01/16"
"捷克股市","1570.10","-50.10","-3.09","01/16"
"盧森堡","2175.91","-66.63","-2.97","01/16"
"義大利","27462.00","-89.00","-0.32","16:43"
"西班牙","1487.45","-17.12","-1.14","01/16"
"瑞士股市","7847.52","-126.40","-1.59","01/16"
"瑞典股市","965.63","-6.52","-0.67","01/16"
"芬蘭股市","10277.89","-202.51","-1.93","01/16"
"挪威股市","354.80","-12.69","-3.45","01/16"
"以色列","1140.66","-9.72","-0.84","01/16"
"埃及股市","96122.13","-1413.11","-1.45","01/16"
"南非股市","24464.96","-660.40","-2.63","01/16"
"摩洛哥","27841.23","56.80","0.20","01/16"
"約旦指數","8260.45","1.07","0.01","01/16"
"杜拜指數","6142.67","-149.20","-2.37","01/16"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","時間"
"道瓊工業","12466.16","-34.95","-0.28","16:30"
"NASDAQ","2394.59","-23.00","-0.95","17:16"
"羅素2000","699.91","2.48","0.36","01/16"
"S&P 500","1373.20","-7.75","-0.56","01/16"
"費城金銀","181.01","-9.49","-4.98","01/16"
"DJ貴金屬","363.81","-20.34","-5.29","17:29"
"CBOE黃金","190.15","-9.70","-4.85","01/16"
"AMEX金蟲","441.33","-20.96","-4.53","17:03"
"AMEX能源","720.53","-23.50","-3.16","17:03"
"NYSE能源","13942.57","-493.40","-3.42","17:05"
"費城油業","274.86","-9.62","-3.38","01/16"
"AMEX石油","1382.02","-42.58","-2.99","17:03"
"費城半導","355.52","2.34","0.66","01/16"
"NSDQ金融","2620.68","33.36","1.29","17:16"
"NYSE金融","7643.71","-2.27","-0.03","17:05"
"NBI生技","847.75","6.04","0.72","17:16"
"AMEX生技","808.81","10.73","1.34","17:03"
"費城藥物","207.23","-0.82","-0.39","01/16"
"加拿大","13074.86","-241.92","-1.82","01/16"
"巴西指數","58777.45","-1129.61","-1.89","01/16"
"墨西哥","27343.57","-618.28","-2.21","15:06"
"阿根廷","2065.77","-3.54","-0.17","01/16"
"智利","2684.51","-43.26","-1.59","01/16"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"波海乾貨航運","7336.00","-318.00","-4.16","01/15"
"波海海峽航運","9374.00","-711.00","-7.05","01/15"
"波海巴拿馬航運","7383.00","-202.00","-2.66","01/15"
"VIX波動率","24.38","1.04","4.46","16:14"
"DJ交通運輸","4249.28","31.61","0.75","16:30"
"道瓊公用事業","531.24","-8.26","-1.53","16:30"
"歐洲公用事業","351.41","-8.93","-2.48","17:45"
"全球公用事業","8042.69","-123.88","-1.52","16:15"
"ISE水指數","80.65","-0.66","-0.81","16:44"
"道瓊水指數","654.83","-20.16","-2.99","16:05"
"NSDQ純淨優勢","509.65","-15.03","-2.87","16:44"
"純淨科技","1334.24","-24.32","-1.79","16:43"
"WH創新能源","240.13","-6.23","-2.53","16:44"
"WH乾淨能源","233.92","-5.59","-2.33","16:43"
"全球乾淨能源","3073.38","-197.38","-6.04","16:34"
"ISE替代能源","55.50","-1.40","-2.46","16:44"
"全球替代能源","3226.61","-183.05","-5.37","16:34"
"生物能源","586.74","-24.84","-4.06","16:34"
"AMEX環境服務","971.98","-1.62","-0.17","16:44"
"歐洲環境控制","158.83","-5.40","-3.29","17:45"
"美國環境控制","96.85","0.11","0.11","16:15"
"KLD社會責任","117.84","-0.54","-0.46","16:44"
"Clvrt社會責任","80.43","-0.24","-0.30","16:02"
"ISE邪惡指數","114.17","0.28","0.25","16:44"
