"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","當地"
"日經225","13017.24","-189.91","-1.44","02/08"
"東證一部","1287.14","-17.94","-1.37","02/08"
"東證二部","2876.78","-20.92","-0.72","02/08"
"JASDAQ","63.32","0.37","0.59","02/08"
"上海綜合","4599.70","-72.47","-1.55","02/05"
"上海A股","4827.10","-76.31","-1.56","02/05"
"上海B股","317.71","-1.59","-0.50","02/05"
"滬深300","4921.83","-28.30","-0.57","02/05"
"香港恆生","22616.11","-853.35","-3.64","16:01"
"香港國企","12530.60","-536.51","-4.11","16:01"
"香港紅籌","5056.67","-202.87","-3.86","16:01"
"台灣加權","7673.99","152.86","2.03","02/01"
"台灣店頭","124.87","1.33","1.08","02/01"
"韓國指數","1640.67","-55.90","-3.29","18:03"
"越南股市","859.62","15.51","1.84","02/01"
"泰國股市","804.15","-2.29","-0.28","17:01"
"菲律賓","3179.48","-61.65","-1.90","12:11"
"馬來西亞","1407.38","-8.56","-0.60","17:00"
"印尼股市","2589.38","-49.70","-1.88","17:09"
"印度股市","16630.91","-833.98","-4.78","16:28"
"孟加拉","2977.66","2.28","0.08","20:45"
"巴基斯坦","9860.67","-52.37","-0.53","13:15"
"斯里蘭卡","2485.77","21.95","0.89","14:29"
"澳洲股市","5603.10","-120.80","-2.11","16:47"
"紐西蘭","3572.94","-39.47","-1.09","13:31"
"新加坡","2868.29","-63.68","-2.17","17:10"
"龍籌股","173.46","-5.88","-3.28","02/11"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","當地"
"俄羅斯","1917.61","46.68","2.50","17:00"
"英國指數","5707.70","-76.30","-1.32","15:35"
"法國指數","4682.70","-26.95","-0.57","17:10"
"德國指數","6743.54","-23.74","-0.35","19:29"
"道瓊歐洲","3678.16","-23.01","-0.62","18:00"
"土耳其","41342.84","-615.02","-1.47","16:08"
"匈牙利","23344.86","608.28","2.68","15:36"
"奧地利","3750.96","0.35","0.01","16:35"
"波蘭股市","47942.35","353.37","0.74","15:40"
"捷克股市","1493.20","-1.40","-0.09","16:13"
"瑞典股市","911.39","-9.37","-1.02","16:44"
"芬蘭股市","10484.01","39.48","0.38","17:31"
"挪威股市","334.86","-1.59","-0.47","15:59"
"希臘指數","4268.58","-47.75","-1.11","15:54"
"義大利","25017.00","-232.00","-0.92","16:43"
"盧森堡","2045.96","-37.56","-1.80","16:40"
"荷蘭","427.74","-4.36","-1.01","17:07"
"瑞士股市","7347.50","-99.45","-1.34","16:30"
"西班牙","1393.94","-11.66","-0.83","16:40"
"葡萄牙","3503.05","-40.84","-1.15","16:08"
"愛爾蘭","6489.28","-48.63","-0.74","19:00"
"以色列","1051.54","2.78","0.27","15:29"
"埃及股市","88235.58","-541.77","-0.61","12:43"
"南非股市","25441.34","-315.38","-1.22","15:00"
"摩洛哥","28497.22","-23.04","-0.08","18:41"
"約旦指數","7716.10","-94.41","-1.21","13:12"
"杜拜指數","5597.05","-1.64","-0.03","11:59"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","當地"
"道瓊工業","12240.01","57.88","0.48","16:30"
"NASDAQ","2320.06","15.21","0.66","17:17"
"羅素2000","699.75","0.85","0.12","17:00"
"S&P 500","1339.13","7.84","0.59","17:00"
"費城金銀","182.08","0.83","0.46","16:45"
"DJ貴金屬","368.71","1.10","0.30","17:35"
"CBOE黃金","186.69","-0.31","-0.17","16:49"
"AMEX金蟲","445.57","1.91","0.43","16:59"
"AMEX能源","715.65","18.33","2.63","16:59"
"NYSE能源","13515.80","236.07","1.78","17:06"
"費城油業","264.48","8.96","3.51","16:45"
"AMEX石油","1349.99","18.79","1.41","16:59"
"費城半導","355.16","5.42","1.55","16:45"
"NSDQ金融","2677.38","-25.10","-0.93","17:17"
"NYSE金融","7362.13","-102.40","-1.37","17:06"
"NBI生技","797.08","0.24","0.03","17:17"
"AMEX生技","723.22","-3.17","-0.44","16:59"
"費城藥物","181.57","0.21","0.12","16:45"
"加拿大","13130.92","141.58","1.09","17:05"
"巴西指數","60643.22","1567.24","2.65","16:16"
"墨西哥","28789.55","604.29","2.14","15:06"
"阿根廷","2001.26","8.64","0.43","17:00"
"智利","2774.00","39.07","1.43","16:31"
"秘魯","16059.26","218.18","1.38","16:11"
"哥倫比亞","9233.31","183.24","2.02","13:36"
"百慕達","4791.19","44.64","0.94","18:17"
"牙買加","113214.54","2868.33","2.60","12:59"

"分類指數行情"
"股市","指數","漲跌","比例","當地"
"波海乾貨航運","6353.00","218.00","3.55","02/08"
"波海海峽航運","9490.00","394.00","4.33","02/08"
"波海巴拿馬航運","6029.00","294.00","5.13","02/08"
"VIX波動率","27.60","-0.41","-1.46","16:14"
"DJ交通運輸","4748.35","36.68","0.78","16:30"
"道瓊公用事業","497.90","3.51","0.71","16:30"
"歐洲公用事業","322.96","0.59","0.18","17:45"
"全球公用事業","7544.14","42.10","0.56","16:15"
"ISE水指數","80.06","0.47","0.59","16:43"
"道瓊水指數","660.12","2.98","0.45","16:03"
"NSDQ純淨優勢","500.27","17.56","3.64","16:44"
"純淨科技","1333.10","24.43","1.87","16:43"
"WH創新能源","239.27","2.68","1.13","16:43"
"WH乾淨能源","225.56","7.61","3.49","16:43"
"全球乾淨能源","2880.61","89.46","3.21","16:34"
"ISE替代能源","52.88","1.05","2.03","16:44"
"全球替代能源","3060.82","45.39","1.50","16:33"
"生物能源","574.61","17.84","3.20","16:33"
"AMEX環境服務","972.38","0.22","0.02","16:43"
"歐洲環境控制","157.48","-1.36","-0.86","17:45"
"美國環境控制","95.66","-0.71","-0.74","16:15"
"KLD社會責任","116.30","1.04","0.90","16:44"
"Clvrt社會責任","79.11","0.30","0.38","16:05"
"ISE邪惡指數","115.87","0.67","0.58","16:44"
"MSCI世界能源","260.78","3.63","1.41","02/08"
"MSCI世界原料","275.06","1.91","0.70","02/08"

"分類指數行情"
"股市","指數","漲跌","比例","當地"
"Rogers商品","4687.37","33.09","0.71","14:30"
"Rogers能源","1282.80","47.38","3.84","2/8"
"Rogers金屬","2443.15","56.48","2.37","2/8"
"Rogers農產","1480.55","24.31","1.67","2/8"
"日本不動產","2620.05","-93.68","-3.45","02/08"
"東證REIT","1567.97","-10.23","-0.65","02/08"
"澳洲不動產","1396.86","-23.22","-1.64","18:14"
"新加坡不動產","1125.09","-0.10","-0.01","02/08"
"恆生地產","30522.19","-1153.69","-3.64","17:01"
"亞洲REIT","148.23","-1.35","-0.90","02/08"
"英國不動產","1996.79","-23.67","-1.17","17:36"
"歐陸不動產","2177.02","-28.28","-1.28","18:09"
"歐洲不動產","2752.21","-33.61","-1.21","18:09"
"DJ權益REIT","238.94","-4.21","-1.73","16:49"

"分類指數行情"
"股市","指數","漲跌","比例","當地"
"CRB指數","378.04","2.37","0.63","02/11"
"MS商品指數","823.65","14.45","1.79","02/11"
"高盛商品指數","7596.47","240.73","3.27","02/08"
"高盛農產品","446.56","11.10","2.55","02/08"
"高盛家畜指數","228.80","-1.14","-0.50","02/08"
"高盛工業金屬","448.00","9.76","2.23","02/08"
"天然氣","574.71","18.40","3.31","02/11"
"AMEX航空","38.11","-0.19","-0.50","02/11"
"銀行","87.04","-0.98","-1.11","02/11"
"醫療服務","404.23","-4.13","-1.01","02/11"
"電腦科技","788.86","8.04","1.03","02/11"
"電腦硬體","213.16","2.55","1.21","02/11"
"保險","3881.95","-57.06","-1.45","02/11"
"美國紙業","132.90","2.67","2.05","02/11"
"零售業","408.61","9.46","2.37","02/11"
"掮客商指數","193.40","-1.34","-0.69","02/11"
"美元指數","76.56","-0.06","-0.08","02/11"
"歐元指數","145.14","0.02","0.01","02/11"
"日圓指數","93.56","0.43","0.46","02/11"
"澳幣指數","90.39","0.87","0.97","02/11"
"30年債券價格","119.28","0.56","0.47","02/11"
"30年債殖利率","44.05","-0.34","-0.77","02/11"
"10年期票利率","36.18","-0.36","-0.99","02/11"
"5年期票殖利率","26.57","-0.39","-1.45","02/11"
"3月期票殖利率","21.90","0.30","1.39","02/11"
"Put/Call比例","0.97","-0.18","-15.65","02/11"

"商品價格 (Commodity)"
"商品","買價","漲跌","比例","台北"
"黃金","924.20","+0.20","+0.02","5:55"
"銀","17.53","+0.30","+1.75","5:53"
"白金","1939.00","+52.00","+2.76","4:48"
"鈀","444.00","+4.00","+0.92","4:48"
"銅","3.5545","+0.0113","+0.32","4:25"
"鎳","12.4564","+0.0000","+0.00","3:33"
"鋁","1.2013","+0.0009","+0.08","4:25"
"鋅","1.0939","+0.0000","+0.00","3:33"
"鉛","1.3665","+0.0000","+0.00","3:33"
"黃金期貨","928.000","5.700","0.62","5:24"
"銀期貨","17.550","0.440","2.57","5:24"
"銅期貨","355.450","1.500","0.42","5:24"
"天然氣期","8.542","0.241","2.90","5:24"
"布蘭特油期","93.530","1.590","1.73","4:25"
"WTI原油期","93.640","1.870","2.04","5:24"
"燃油期貨","260.900","5.490","2.15","5:18"
"玉米期貨","503.500","-4.500","-0.89","3:15"
"小麥期貨","1048.000","-45.000","-4.12","3:28"
"可可粉期","1247.000","7.000","0.56","1:00"
"大豆期貨","1326.000","-13.000","-0.97","3:28"
"咖啡C期","150.500","0.700","0.47","2:18"
"十一號糖","12.660","-0.050","-0.39","2:21"
"二號棉期","67.160","-1.930","-2.79","3:34"
"活牛期貨","95.250","0.150","0.16","5:27"
"瘦豬期貨","65.400","0.525","0.81","5:33"

"全球匯率 (Currency Exchange)"
"貨幣","匯率","漲跌","比例","台北"
"歐元/美元","1.4519","0.0012","0.08","5:53"
"英鎊/美元","1.9514","0.0055","0.28","5:52"
"美元/瑞士法郎","1.1024","-0.0008","-0.08","5:53"
"美元/俄盧布","24.6880","-0.0533","-0.22","5:51"
"美元/匈牙利幣","181.8400","-1.8750","-1.02","5:53"
"美元/土耳其幣","1.2236","0.0026","0.21","5:53"
"美元/南非幣","7.7725","-0.0158","-0.20","5:53"
"美元/以色列幣","3.6085","-0.0378","-1.04","5:53"
"美元/日圓","106.9650","-0.3750","-0.35","5:53"
"美元/人民幣","7.1840","0.0000","0.00","0:06"
"美元/港幣","7.7966","-0.0046","-0.06","5:53"
"美元/台幣","32.0020","0.0000","0.00","10:11"
"美元/韓圜","946.3000","1.1001","0.12","5:15"
"美元/泰銖","31.9500","0.5500","1.75","5:31"
"美元/新元","1.4184","0.0011","0.08","5:53"
"美元/菲披索","40.8950","0.3150","0.78","3:39"
"美元/馬來幣","3.2420","0.0120","0.37","5:08"
"美元/印尼盾","9245.0000","-5.0000","-0.05","5:05"
"美元/印度盧比","39.6950","0.0600","0.15","20:38"
"澳幣/美元","0.9039","0.0084","0.93","5:53"
"紐幣/美元","0.7888","0.0002","0.03","5:53"
"美元/加幣","1.0016","0.0024","0.24","5:53"
"美元/巴西幣","1.7565","-0.0109","-0.62","5:12"
"美元/墨披索","10.7640","0.0042","0.04","5:53"
"美元/阿根廷","3.1675","-0.0013","-0.04","3:33"

"MSCI 指數"
"MSCI","指數","單日","一個月","三個月","YTD"
"世界指數","1414.45","-0.01","-3.54","-12.20","-10.97"
"遠東指數","2912.42","0.20","-4.87","-13.35","-10.28"
"歐非中東","387.28","0.73","-2.19","-14.26","-15.49"
"中華指數","354.00","-3.29","-1.89","-21.71","-19.45"
"金龍指數","146.46","-2.30","-0.67","-18.37","-16.38"
"新興市場","1084.16","-1.02","-0.42","-12.71","-12.96"
"新興亞洲","437.84","-3.11","-0.37","-15.26","-14.77"
"新興東歐","322.89","2.16","-0.35","-12.81","-15.62"
"新興拉美","4178.12","2.31","1.45","-3.94","-5.05"
"中國","67.04","-3.76","0.65","-24.57","-21.05"
"印度","530.12","-5.26","-7.47","-14.81","-20.75"
"俄羅斯","1293.16","2.42","0.35","-12.04","-15.83"
