"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","時間"
"日經225","18211.68","48.07","0.26","close"
"東證一部","1783.72","3.23","0.18","close"
"東證二部","4172.91","15.74","0.38","close"
"JASDAQ","82.72","-0.34","-0.41","close"
"上海綜合","4181.32","-88.20","-2.07","06/20"
"上海A股","4385.97","-92.73","-2.07","06/20"
"上海B股","300.06","-4.55","-1.49","06/20"
"香港恆生","21684.67","101.78","0.47","06/20"
"香港國企","11905.48","38.77","0.33","06/20"
"香港紅籌","4035.40","34.06","0.85","06/20"
"台灣指數","8755.88","182.24","2.13","13:46"
"韓國指數","1783.79","-24.06","-1.33","18:03"
"新加坡","3628.67","-0.88","-0.02","17:05"
"馬來西亞","1386.27","9.48","0.69","17:00"
"菲律賓","3718.88","51.74","1.41","12:11"
"印尼股市","2161.07","18.89","0.88","17:09"
"越南股市","1045.28","-4.30","-0.41","14:17"
"泰國股市","777.10","13.32","1.74","17:01"
"印度股市","14411.95","116.45","0.81","16:28"
"斯里蘭卡","2620.43","14.26","0.55","14:18"
"巴基斯坦","9567.05","72.54","0.76","13:16"
"澳洲股市","6421.00","27.60","0.43","17:47"
"紐西蘭","4323.17","13.05","0.30","14:35"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","時間"
"俄羅斯","1915.44","28.60","1.52","06/20"
"英國指數","6649.30","-0.90","-0.01","06/20"
"法國指數","6093.29","21.62","0.36","06/20"
"德國指數","8090.49","56.97","0.71","06/20"
"道瓊歐洲","4545.61","18.39","0.41","6/20"
"土耳其","46251.18","19.41","0.04","06/20"
"匈牙利","26762.17","196.39","0.74","06/20"
"奧地利","4956.25","32.96","0.67","06/20"
"波蘭股市","64940.20","-533.60","-0.81","06/20"
"捷克股市","1850.50","12.00","0.65","06/20"
"盧森堡","2575.79","22.79","0.89","06/20"
"義大利","33419.00","-42.00","-0.13","16:43"
"西班牙","1657.47","4.65","0.28","06/20"
"瑞士股市","9347.28","13.88","0.15","06/20"
"瑞典股市","1278.52","1.91","0.15","06/20"
"芬蘭股市","11610.81","61.11","0.53","06/20"
"挪威股市","424.54","1.41","0.33","06/20"
"以色列","1126.31","1.56","0.14","06/20"
"埃及股市","70952.61","842.38","1.20","06/20"
"南非股市","26686.11","262.61","0.99","06/20"
"摩洛哥","24330.22","46.67","0.19","06/20"
"約旦指數","5799.87","-20.38","-0.35","06/20"
"杜拜指數","4497.27","-24.09","-0.53","06/20"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","時間"
"道瓊工業","13489.42","-146.00","-1.07","16:30"
"NASDAQ","2599.96","-26.80","-1.02","17:17"
"羅素2000","836.18","-12.16","-1.43","16:59"
"S&P 500","1512.84","-20.86","-1.36","16:59"
"DJ貴金屬","279.47","-5.00","-1.76","17:31"
"CBOE黃金","143.55","-2.80","-1.91","16:49"
"AMEX金蟲","335.20","-5.77","-1.69","17:59"
"費城金銀","138.54","-2.63","-1.86","06/20"
"費城油業","262.21","-6.09","-2.27","06/20"
"AMEX石油","1397.68","-35.48","-2.48","17:59"
"NYSE能源","13687.38","-303.66","-2.17","17:05"
"AMEX能源","692.13","-20.47","-2.87","18:02"
"費城半導","497.59","-3.22","-0.64","06/20"
"NSDQ金融","3200.91","-46.05","-1.42","17:17"
"NYSE金融","9766.34","-114.82","-1.16","17:05"
"NBI生技","812.23","-13.24","-1.60","17:17"
"AMEX生技","786.96","-13.62","-1.70","18:02"
"費城藥物","208.74","-2.44","-1.16","06/20"
"加拿大","13978.16","-141.33","-1.00","06/20"
"巴西指數","54029.24","-614.48","-1.12","06/20"
"墨西哥","31550.76","-514.23","-1.60","15:06"
"阿根廷","2226.01","-13.68","-0.61","06/20"
"智利","3390.19","-19.26","-0.56","18:31"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"DJ交通運輸","5106.83","-25.67","-0.50","16:30"
"DJ建商","579.13","-9.68","-1.64","17:24"
"S&P建商","696.98","-10.87","-1.54","17:00"
"道瓊公用事業","490.20","-12.90","-2.56","16:30"
"歐洲公用事業","314.30","1.96","0.63","06/20"
"全球公用事業","7312.85","-76.81","-1.04","06/20"
"ISE水指數","84.37","-0.79","-0.93","17:00"
"道瓊水指數","730.53","-15.53","-2.08","17:24"
"NSDQ純淨優勢","493.15","-4.49","-0.90","17:17"
"純淨科技","1294.27","6.75","0.52","18:02"
"WH革新能源","273.64","-1.70","-0.62","18:02"
"WH乾淨能源","210.17","-1.91","-0.90","18:02"
"全球乾淨能源","2881.17","-0.95","-0.03","17:04"
"ISE替代能源","53.71","-0.97","-1.77","17:00"
"全球替代能源","2983.59","-2.71","-0.09","18:51"
"生物能源","712.01","0.74","0.10","18:51"
"AMEX環境服務","1007.93","-6.89","-0.68","18:02"
"亞太環境控制","165.98","-0.28","-0.17","07:50"
"歐洲環境控制","194.90","0.22","0.11","06/20"
"美國環境控制","108.51","0.13","0.12","06/20"
"KLD社會責任","131.38","-1.69","-1.27","17:36"
"KLD社會400","538.34","-6.11","-1.12","06/20"
"Clvrt社會責任","90.42","-0.92","-1.01","17:30"
"ISE邪惡指數","124.19","-2.13","-1.69","17:00"
"MSCI世界能源","271.93","-4.55","-1.65","06/20"
"MSCI世界原料","278.80","-0.54","-0.19","06/20"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
