"亞洲股市指數行情"
"股市","指數","漲跌","比例","當地"
"紐西蘭","8383.87","-58.14","-0.69%","02/01"
"澳洲股市","6198.79","52.32","0.85%","17:21"
"日經225","23486.11","387.82","1.68%","15:15"
"東證一部","1870.44","33.73","1.84%","15:00"
"東證二部","7680.90","114.91","1.52%","02/01"
"JASDAQ","189.26","1.46","0.78%","15:00"
"韓國股市","2568.54","2.08","0.08%","18:01"
"台灣加權","11160.25","56.46","0.51%","13:49"
"台灣店頭","152.87","-0.28","-0.18%","13:33"
"上海綜合","3446.98","-33.85","-0.97%","16:30"
"上海A股","3610.508","-35.29","-0.97%","16:30"
"上海B股","335.82","-8.92","-2.59%","02/01"
"深圳A股","1904.18","-59.46","-3.03%","02/01"
"深圳B股","1182.95","-14.34","-1.20%","13:40"
"滬深300","4245.9","-30.00","-0.70%","15:01"
"深證成指","10864.34","-295.33","-2.65%","02/01"
"中小板指","7225.88","-194.78","-2.62%","02/01"
"創業板指","1697.39","-37.67","-2.17%","15:00"
"香港恆生","32642.09","-245.18","-0.75%","02/01"
"香港國企","13434.14","-127.51","-0.94%","16:10"
"香港紅籌","4838.09","18.88","0.39%","14:16"
"香港創業板","252.02","-1.40","-0.55%","16:26"
"新加坡","3547.23","13.24","0.37%","17:10"
"菲律賓","8738.72","-25.29","-0.29%","15:20"
"馬來西亞","1868.58","-1.94","-0.10%","01/30"
"越南股市","1099.67","-10.69","-0.96%","15:01"
"泰國股市","1833.6","6.74","0.37%","17:08"
"印尼股市","6598.459","-7.17","-0.11%","16:00"
"印度股市","35906.66","-58.36","-0.16%","17:34"
"巴基斯坦","31766.33","3.91","0.01%","15:42"
"蒙古股市","21419.43","47.09","0.22%","20:00"

"歐洲股市指數非洲股市指數"
"股市","指數","漲跌","比例","當地"
"俄羅斯","1293.10","10.74","0.84%","17:51"
"英國股市","7490.39","-43.16","-0.57%","16:35"
"法國股市","5454.55","-27.38","-0.50%","18:05"
"德國股市","13003.9","-185.58","-1.41%","18:30"
"土耳其","119044","-484","-0.41%","17:10"
"烏克蘭","1487.46","-3.49","-0.23%","17:00"
"匈牙利","40238.27","49.76","0.12%","17:05"
"奧地利","3587.39","-6.88","-0.19%","17:45"
"波蘭股市","65585.79","-462.38","-0.70%","17:15"
"捷克股市","1140.01","9.10","0.80%","16:35"
"希臘股市","886.44","7.61","0.87%","17:19"
"義大利","25926.38","32.71","0.13%","17:43"
"西班牙","1053.10","-5.34","-0.50%","17:38"
"葡萄牙","3060.30","-9.34","-0.30%","17:05"
"愛爾蘭","6946.32","-15.32","-0.22%","16:45"
"比利時","4103.63","-8.02","-0.20%","18:05"
"盧森堡","1713.072","-0.39","-0.02%","17:36"
"荷蘭股市","556.93","-3.87","-0.69%","17:40"
"冰島股市","1365.35","-2.03","-0.15%","16:35"
"芬蘭股市","9940.78","224.14","2.31%","18:35"
"瑞典股市","1601.84","8.69","0.55%","02/01"
"挪威股市","746.39","7.89","1.07%","16:43"
"丹麥股市","986.40","-31.38","-3.08%","17:05"
"瑞士股市","9290.92","-44.48","-0.48%","17:35"
"以色列","1540.28","-7.27","-0.47%","17:28"
"埃及股市","1500.75","4.23","0.28%","14:44"
"南非股市","52443.55","-147.35","-0.28%","17:00"
"約旦股市","2196.86","3.56","0.16%","15:00"
"杜拜股市","3412.26","17.90","0.53%","14:00"
"阿布達比","4288.86","9.55","0.22%","11/20"
"奈及利亞","44460.18","116.53","0.26%","14:30"

"美洲股市指數行情"
"股市","指數","漲跌","比例","當地"
"道瓊工業","26186.71","37.32","0.14%","16:42"
"NASDAQ","7385.86","-25.62","-0.35%","17:15"
"NYSE綜合","13381.97","14.01","0.10%","17:33"
"S&P 500","2821.98","-1.83","-0.06%","15:59"
"羅素3000","1664.371","-0.31","-0.02%","16:30"
"羅素3000成長","1170.70","-3.25","-0.28%","02/01"
"羅素3000價值","1678.44","7.32","0.44%","12:19"
"羅素1000","1560.96","-0.70","-0.04%","16:30"
"羅素2000","1579.866","4.88","0.31%","16:30"
"費城金銀","87.22","-0.44","-0.50%","11:14"
"AMEX金蟲","196.70","0.26","0.13%","17:33"
"道瓊貴金屬","175.85","-0.67","-0.38%","12:24"
"AMEX能源","759.35","3.66","0.48%","12:39"
"NYSE能源","11939.89","95.95","0.81%","17:34"
"費城油業","155.20","0.00","0.00%","01/31"
"AMEX石油","1413.15","6.91","0.49%","17:33"
"費城半導體","1362.56","1.06","0.08%","12:44"
"NBI生技","3589.6","-0.6","-0.02%","17:15"
"AMEX生技","4807.69","36.01","0.75%","17:33"
"加拿大","15860.30","-86.31","-0.54%","16:00"
"巴西股市","85495.24","582.54","0.69%","18:20"
"墨西哥","50591.15","134.98","0.27%","15:16"
"阿根廷","34641.37","-297.27","-0.85%","18:36"
"智利股市","5862.57","7.19","0.12%","18:32"
"委內瑞拉","3187.34","-480.46","-13.10%","13:03"
"哥倫比亞","1521.41","0.00","0.00%","01/12"
"百慕達","2314.47","-1.00","-0.04%","15:59"
"牙買加","287143","-721","-0.25%","14:14"
"秘魯股市","21084.97","16.08","0.08%","16:51"
"哥斯大黎加","13551.83","-0.13","-0.00%","01/31"
"厄瓜多","195.31","-0.31","-0.16%","16:09"

"分類指數行情"
"股市","指數","漲跌","比例","當地"
"波羅的海乾散貨","1152.00","-39.00","-3.27%","01/31"
"波羅的海海岬型","1613.00","-135.00","-7.72%","01/31"
"波羅的海巴拿馬","1411.00","-39.00","-2.69%","01/31"
"波羅的海極限型","884.00","-5.00","-0.56%","01/31"
