"亞洲股市指數行情"
"股市","指數","漲跌","比例","當地"
"紐西蘭","3979.17","4.45","0.11%","17:30"
"澳洲股市","4595.06","2.11","0.05%","16:58"
"日經225","9737.56","-5.17","-0.05%","15:28"
"東證一部","801.04","1.83","0.23%","15:00"
"東證二部","2376.98","7.83","0.33%","15:00"
"JASDAQ","54.18","0.00","0.00%","12/14"
"韓國股市","1995.04","-7.73","-0.39%","18:03"
"台灣加權","7698.77","-58.32","-0.75%","13:46"
"台灣店頭","101.55","-0.58","-0.57%","13:46"
"上海綜合","2150.63","89.15","4.32%","15:15"
"上海A股","2252.13","93.56","4.33%","15:15"
"上海B股","228.40","5.26","2.36%","15:15"
"深圳A股","852.21","33.86","4.14%","15:00"
"深圳B股","642.71","18.04","2.89%","15:00"
"滬深300","2355.86","113.23","5.05%","15:01"
"深證成指","8530.90","359.55","4.40%","15:00"
"香港恆生","22605.98","160.40","0.71%","16:01"
"香港國企","11307.42","164.50","1.48%","16:01"
"香港紅籌","4507.60","30.84","0.69%","16:01"
"新加坡","3168.43","11.88","0.38%","17:10"
"海峽中國","231.46","0.25","0.11%","16:40"
"越南股市","392.21","1.02","0.26%","14:17"
"泰國股市","1358.50","4.69","0.35%","17:07"
"菲律賓","5707.11","-80.84","-1.40%","16:30"
"馬來西亞","1651.98","-0.77","-0.05%","17:05"
"印尼股市","4308.86","-11.33","-0.26%","16:00"
"印度股市","19317.25","87.99","0.46%","16:00"
"巴基斯坦","11897.31","-8.66","-0.07%","17:16"

"歐洲股市指數非洲股市指數"
"股市","指數","漲跌","比例","當地"
"俄羅斯","1500.89","1.21","0.08%","12/14"
"英國股市","5921.76","-7.85","-0.13%","16:35"
"法國股市","3643.28","0.15","0.00%","12/14"
"德國股市","7596.47","14.49","0.19%","18:30"
"土耳其","76293.13","-670.19","-0.87%","17:52"
"匈牙利","17848.59","30.57","0.17%","17:06"
"奧地利","2367.17","-2.63","-0.11%","17:33"
"波蘭股市","46912.94","259.10","0.56%","17:45"
"捷克股市","1008.02","5.84","0.58%","16:25"
"瑞典股市","1098.08","5.96","0.55%","18:31"
"芬蘭股市","5821.70","7.64","0.13%","19:31"
"挪威股市","413.27","-0.69","-0.17%","16:53"
"希臘股市","857.05","-2.71","-0.32%","17:19"
"義大利","16795.23","47.99","0.29%","17:36"
"比利時","2457.80","15.24","0.62%","18:05"
"盧森堡","1245.76","1.88","0.15%","17:35"
"荷蘭股市","344.39","0.56","0.16%","18:05"
"冰島股市","649.58","-1.59","-0.24%","17:31"
"丹麥股市","498.76","0.99","0.20%","18:31"
"瑞士股市","6902.51","-17.03","-0.25%","17:31"
"西班牙","808.99","0.86","0.11%","17:39"
"葡萄牙","2312.45","6.19","0.27%","17:05"
"愛爾蘭","3327.69","-1.09","-0.03%","20:00"
"以色列","1230.88","-13.57","-1.09%","12/13"
"南非股市","34277.21","-9.90","-0.03%","17:00"
"約旦股市","1915.68","2.65","0.14%","12/13"
"杜拜股市","1584.52","-2.93","-0.18%","13:59"
"阿布達比","2612.17","8.53","0.33%","13:55"

"美洲股市指數行情"
"股市","指數","漲跌","比例","當地"
"道瓊工業","13135.01","-35.71","-0.27%","12/14"
"那斯達克","2971.34","-20.83","-0.70%","17:16"
"羅素兩千","823.75","-0.45","-0.05%","12/14"
"S&P 五百","1413.58","-5.87","-0.41%","12/14"
"費城金銀","164.75","1.07","0.66%","17:16"
"道瓊貴金屬","312.75","1.72","0.55%","17:15"
"CBOE黃金","186.55","0.86","0.46%","12/14"
"AMEX金蟲","437.66","0.97","0.22%","17:59"
"AMEX能源","711.30","-2.82","-0.39%","12/14"
"NYSE能源","12498.02","-24.36","-0.19%","17:59"
"費城油業","214.40","-2.50","-1.15%","17:16"
"AMEX石油","1237.44","4.68","0.38%","17:59"
"費城半導","381.03","-2.64","-0.69%","17:16"
"NSDQ金融","2165.43","-10.56","-0.49%","17:16"
"NYSE金融","4960.44","-3.35","-0.07%","17:59"
"NBI生技","1440.86","-8.01","-0.55%","17:16"
"AMEX生技","1534.61","-9.50","-0.62%","17:59"
"費城藥物","229.44","-0.35","-0.15%","17:16"
"加拿大","12296.72","7.55","0.06%","18:05"
"巴西股市","59604.92","288.17","0.49%","12/14"
"墨西哥","43050.92","44.61","0.10%","12/14"
"阿根廷","2696.98","86.95","3.33%","12/14"
"智利股市","4263.04","32.22","0.76%","12/14"
"秘魯股市","20147.08","-11.57","-0.06%","12/14"
"哥倫比亞","14534.65","-58.18","-0.40%","12/14"
"委內瑞拉","474229.19","1059.20","0.22%","12/14"
"百慕達","1067.92","0.00","0.00%","12/10"
"牙買加","92058.29","199.79","0.22%","12/14"

"分類指數行情"
"股市","指數","漲跌","比例","當地"
"波海乾散貨運","799.00","-27.00","-3.27%","12/13"
"波海海峽航運","1407.00","-39.00","-2.70%","12/13"
"波海巴拿馬航","871.00","-23.00","-2.57%","12/13"
"VIX波動率","17.00","0.44","2.66%","16:14"
"VXD道瓊波動","15.55","0.34","2.24%","16:28"
"VXN納指波動","20.19","0.72","3.70%","16:14"
"羅素大中華","2074.95","-0.20","-0.01%","12/12"
"道瓊歐洲","2630.54","2.88","0.11%","12/14"
"道瓊交通運輸","5186.95","4.79","0.09%","12/14"
"AMEX航空","42.69","0.16","0.39%","12/14"
"美國紙業","127.86","1.15","0.91%","12/14"
"道瓊公用事業","451.10","-0.39","-0.09%","12/14"
"美林科技100","415.64","-0.58","-0.14%","16:28"
"電腦科技","1056.87","-9.53","-0.89%","12/14"
"電腦碟片","94.01","-0.90","-0.95%","12/14"
"電腦硬體","318.66","-2.13","-0.66%","12/14"
"網路指數","325.19","-0.33","-0.10%","12/14"
"Dax奢侈品","129.31","0.62","0.48%","12/14"
"ISE水指數","99.76","-0.09","-0.09%","16:20"
"道瓊水指數","921.54","-8.41","-0.90%","16:02"
"純淨科技","974.16","4.34","0.45%","16:29"
"WH創新能源","229.94","-0.67","-0.29%","16:29"
"WH乾淨能源","41.95","0.52","1.26%","16:29"
"生物能源","139.81","-0.01","-0.01%","16:19"
"全球替代能源","872.68","-3.57","-0.41%","12/11"
"ET50環境科技","112.95","0.17","0.15%","21:09"
"30年債殖利率","28.71","-0.34","-1.17%","15:00"
"10年期票利率","17.08","-0.20","-1.16%","15:00"
"5年期票利率","6.88","-0.01","-0.15%","15:00"
"3月期票利率","0.25","-0.27","-51.92%","12/14"

"債券指數其他更多債券指數"
"指數","收盤","比例","殖利率","利差","日期"
"ML高收益指數","314.27","0.04%","6.13%","527","12/13"
"ML美國高收益","1357.41","0.04%","6.04%","517","12/13"
"ML全球高收益","281.42","0.08%","6.35%","555","12/13"
"ML歐洲高收益","222.89","0.24%","6.28%","575","12/13"
"ML高收益100","2275.16","0.03%","5.09%","436","12/13"
"ML CCC債券","300.04","0.11%","10.16%","938","12/13"
"ML美國公司債","2441.38","-0.08%","2.79%","158","12/13"
"BC美國機構債","1528.51","0.04%","0.85%","n/a","12/14"
"BC美國房貸債","1785.96","0.00%","2.28%","n/a","12/14"
"ML美國房利美","667.52","-0.15%","1.56%","-24","12/13"
"ML美國房地美","411.45","-0.15%","1.74%","-14","12/13"
"ML美國吉利美","706.45","-0.15%","1.84%","-17","12/13"
"JP全球政府債","476.56","0.06%","1.77%","...","12/14"
"JP新興政府債","670.18","0.07%","4.51%","272","12/14"
"JP歐盟政府債","301.29","0.14%","2.63%","...","12/14"
"JP英國政府債","741.59","-0.05%","2.46%","...","12/14"
"JP法國政府債","607.40","0.09%","1.92%","...","12/14"
"JP德國政府債","453.95","-0.04%","1.40%","...","12/14"

"分類指數行情"
"股市","指數","漲跌","比例","當地"
"CRB指數","294.89","2.20","0.75%","12/14"
"CRB農業","5790.65","4.90","0.08%","12/14"
"CRB工業金屬","2049.14","26.09","1.29%","12/14"
"CRB能源開採","2035.69","-1.36","-0.07%","12/14"
"高盛綜合商品","394.52","3.30","0.84%","12/14"
"高盛商品","467.18","4.22","0.91%","12/14"
"高盛農產品","74.32","0.85","1.16%","12/14"
"高盛牲畜","208.29","0.68","0.33%","12/14"
"高盛貴金屬","249.66","-0.04","-0.02%","12/14"
"高盛基本金屬","234.91","-0.01","0.00%","12/14"
"高盛能源","279.08","2.90","1.05%","12/14"
"天然氣","642.12","-1.49","-0.23%","12/14"
"Dax全球農金","537.91","0.69","0.12%","12/14"
"Rogers商品","3676.40","10.68","0.29%","15:29"
"Rogers能源","765.36","8.31","1.10%","12/14"
"Rogers金屬","2628.62","2.01","0.08%","12/14"
"Rogers農產","1196.78","12.38","1.05%","12/14"
"道瓊美國礦產","139.46","0.51","0.37%","12/14"
"道瓊世界原料","295.39","1.86","0.63%","12/14"
"FTSE金礦","2824.97","12.82","0.46%","12/14"
"HSBC礦業","528.17","-2.97","-0.56%","12/13"
"msci世界能源","238.02","-1.03","-0.43%","12/14"
"msci世界原料","232.90","1.44","0.62%","12/14"
