"亞洲股市指數行情"
"股市","指數","漲跌","比例","當地"
"紐西蘭","3325.11","31.34","0.95%","17:31"
"澳洲股市","4853.00","-15.80","-0.32%","16:36"
"日經225","10303.80","-7.46","-0.07%","15:28"
"東證一部","903.14","-0.70","-0.08%","15:00"
"東證二部","2182.91","-1.24","-0.06%","15:00"
"JASDAQ","52.37","0.60","1.16%","15:11"
"韓國股市","2026.30","17.06","0.85%","18:03"
"台灣加權","8817.90","35.70","0.41%","13:46"
"台灣店頭","144.45","0.54","0.38%","13:46"
"上海綜合","2893.74","-4.40","-0.15%","15:15"
"上海A股","3030.29","-4.68","-0.15%","15:15"
"上海B股","307.20","0.91","0.30%","15:15"
"深圳A股","1411.71","1.79","0.13%","15:00"
"深圳B股","854.09","1.91","0.22%","15:00"
"滬深300","3225.66","-5.00","-0.15%","15:01"
"深證成指","12759.60","-36.08","-0.28%","15:00"
"香港恆生","22714.80","46.07","0.20%","16:01"
"香港國企","12468.90","33.93","0.27%","16:01"
"香港紅籌","4085.48","-8.24","-0.20%","16:01"
"新加坡","3153.01","5.34","0.17%","17:10"
"海峽中國","329.07","-0.11","-0.03%","16:42"
"越南股市","485.29","5.08","1.06%","11:01"
"泰國股市","1022.46","-7.14","-0.69%","16:59"
"菲律賓","4057.33","17.93","0.44%","14:00"
"馬來西亞","1499.88","2.36","0.16%","17:05"
"印尼股市","3581.56","9.83","0.28%","16:00"
"印度股市","19864.80","217.08","1.10%","12/16"
"巴基斯坦","8192.27","73.18","0.90%","12/15"

"歐洲股市指數非洲股市指數"
"股市","指數","漲跌","比例","當地"
"俄羅斯","1743.87","-0.41","-0.02%","12/17"
"英國股市","5871.75","-9.37","-0.16%","16:35"
"法國股市","3867.35","-21.01","-0.54%","12/17"
"德國股市","6982.45","-41.95","-0.60%","12/17"
"土耳其","63524.20","-905.30","-1.41%","12/17"
"匈牙利","21218.30","2.49","0.01%","12/17"
"奧地利","2822.84","9.19","0.33%","12/17"
"波蘭股市","47651.50","134.68","0.28%","12/17"
"捷克股市","1187.70","-12.20","-1.02%","12/17"
"瑞典股市","1153.13","-0.73","-0.06%","17:30"
"芬蘭股市","7477.75","-8.82","-0.12%","12/17"
"挪威股市","388.68","4.34","1.13%","12/17"
"希臘股市","1498.01","10.62","0.71%","12/17"
"義大利","20806.10","-278.75","-1.32%","12/17"
"盧森堡","1496.35","-5.27","-0.35%","12/17"
"荷蘭股市","352.05","0.17","0.05%","12/17"
"冰島股市","568.79","2.94","0.52%","12/17"
"丹麥股市","455.86","5.57","1.24%","12/17"
"瑞士股市","6538.16","-28.01","-0.43%","12/17"
"西班牙","1007.00","-12.53","-1.23%","12/17"
"葡萄牙","2780.12","-14.73","-0.53%","12/17"
"愛爾蘭","2819.44","-19.88","-0.70%","12/17"
"以色列","1306.18","8.57","0.66%","12/16"
"埃及股市","643.53","-2.80","-0.43%","12/16"
"南非股市","28215.50","-65.25","-0.23%","12/17"
"約旦股市","2362.86","-9.65","-0.41%","12/16"
"杜拜股市","1639.06","9.08","0.56%","12/16"
"阿布達比","2715.55","-0.53","-0.02%","12/16"

"美洲股市指數行情"
"股市","指數","漲跌","比例","當地"
"道瓊工業","11491.90","-7.34","-0.06%","12/17"
"那斯達克","2642.97","5.66","0.21%","12/17"
"羅素兩千","779.51","2.95","0.38%","16:50"
"S&P 五百","1243.91","1.04","0.08%","12/17"
"費城金銀","219.01","0.72","0.33%","12/17"
"DJ貴金屬","444.04","1.16","0.26%","16:10"
"CBOE黃金","251.01","1.00","0.40%","12/17"
"AMEX金蟲","556.96","-0.71","-0.13%","12/17"
"AMEX能源","660.40","-0.71","-0.11%","12/17"
"NYSE能源","12102.59","-25.68","-0.21%","16:14"
"費城油業","238.53","1.25","0.53%","12/17"
"AMEX石油","1164.70","-5.36","-0.46%","12/17"
"費城半導","411.44","2.73","0.67%","12/17"
"NSDQ金融","2183.72","-1.37","-0.06%","12/17"
"NYSE金融","4842.10","-10.15","-0.21%","12/17"
"NBI生技","978.98","11.32","1.17%","12/17"
"AMEX生技","1301.21","92.24","7.63%","12/17"
"費城藥物","180.04","-1.70","-0.94%","12/17"
"加拿大","13201.50","20.23","0.15%","17:12"
"巴西股市","67981.20","674.83","1.00%","12/17"
"墨西哥","37997.30","164.48","0.43%","15:06"
"阿根廷","3403.08","66.36","1.99%","12/17"
"智利股市","5006.59","3.51","0.07%","12/17"
"秘魯股市","22035.60","-5.86","-0.03%","12/17"
"哥倫比亞","15379.00","-5.42","-0.04%","12/17"
"委內瑞拉","64855.20","-80.77","-0.12%","12/17"
"百慕達","1125.05","0.55","0.05%","12/16"
"牙買加","83582.00","-2027.41","-2.37%","12/17"

"分類指數行情"
"股市","指數","漲跌","比例","當地"
"波海乾散貨運","2028.00","-19.00","-0.93%","12/16"
"波海海峽航運","2709.00","22.00","0.82%","12/16"
"波海巴拿馬航","2147.00","-87.00","-3.89%","12/16"
"VIX波動率","16.11","-1.28","-7.36%","16:14"
"VXD道瓊波動","14.07","-1.08","-7.13%","16:28"
"VXN納指波動","17.31","-0.94","-5.15%","16:14"
"羅素大中華","2070.25","-13.41","-0.64%","12/16"
"道瓊歐洲","2821.77","-24.01","-0.84%","17:50"
"道瓊交通運輸","5051.32","-35.98","-0.71%","16:30"
"AMEX航空","47.16","0.09","0.19%","12/17"
"美國紙業","101.14","1.30","1.30%","12/17"
"道瓊公用事業","401.66","1.15","0.29%","16:30"
"全球公用事業","5243.53","-19.76","-0.38%","16:20"
"Dax奢侈品","112.56","0.47","0.42%","12/17"
"ISE水指數","87.35","0.05","0.06%","16:15"
"道瓊水指數","712.92","-1.84","-0.26%","16:11"
"純淨科技","1129.19","1.74","0.15%","16:43"
"WH創新能源","252.66","-0.01","-0.00%","16:43"
"WH乾淨能源","103.86","0.21","0.20%","16:43"
