"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","當地"
"日經225","13622.56","-3.89","-0.03","16:00"
"東證一部","1334.89","2.45","0.18","15:01"
"東證二部","2887.40","13.99","0.49","15:01"
"JASDAQ","65.23","1.10","1.72","15:00"
"上海綜合","4497.13","-55.19","-1.21","15:16"
"上海A股","4719.39","-57.92","-1.21","15:16"
"上海B股","311.55","-3.76","-1.19","15:16"
"滬深300","4813.31","-66.94","-1.37","15:01"
"香港恆生","24148.43","126.75","0.53","16:01"
"香港國企","13843.52","292.53","2.16","16:01"
"香港紅籌","5487.57","66.90","1.23","16:01"
"台灣加權","7876.37","11.09","0.14","13:46"
"台灣店頭","127.02","1.51","1.20","13:46"
"韓國指數","1694.77","-2.68","-0.16","18:05"
"越南股市","816.03","-7.43","-0.90","11:01"
"泰國股市","826.65","-5.46","-0.66","17:01"
"菲律賓","3182.85","-28.75","-0.90","12:11"
"馬來西亞","1427.19","-8.91","-0.62","17:00"
"印尼股市","2688.19","12.55","0.47","17:09"
"印度股市","18115.25","348.62","1.96","16:28"
"孟加拉","2969.70","3.08","0.10","02/14"
"巴基斯坦","10178.31","42.24","0.42","15:00"
"斯里蘭卡","2485.05","-20.85","-0.83","14:38"
"澳洲股市","5679.80","-68.40","-1.19","16:47"
"紐西蘭","3510.81","-39.60","-1.12","13:31"
"新加坡","3088.68","43.09","1.41","17:10"
"龍籌股","188.57","+3.61","1.95","02/15"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","當地"
"俄羅斯","1989.25","-35.89","-1.77","17:00"
"英國指數","5787.60","-91.70","-1.56","15:35"
"法國指數","4771.79","-86.86","-1.79","17:11"
"德國指數","6832.43","-129.85","-1.87","19:29"
"道瓊歐洲","3719.28","-78.61","-2.07","18:00"
"土耳其","44305.27","-1188.39","-2.61","16:13"
"匈牙利","23766.78","-393.00","-1.63","15:36"
"奧地利","3848.56","-69.67","-1.78","16:35"
"波蘭股市","49309.45","-719.92","-1.44","15:40"
"捷克股市","1541.70","-30.60","-1.95","16:13"
"瑞典股市","938.79","-12.05","-1.27","16:44"
"芬蘭股市","10597.46","-204.53","-1.89","17:31"
"挪威股市","356.78","-3.09","-0.86","15:25"
"希臘指數","4320.67","-104.03","-2.35","15:54"
"義大利","25587.00","-369.00","-1.42","16:43"
"盧森堡","2094.87","-44.69","-2.09","16:40"
"荷蘭","434.81","-7.72","-1.74","17:07"
"瑞士股市","7353.00","-148.99","-1.99","16:30"
"西班牙","1417.62","-24.69","-1.71","16:38"
"葡萄牙","3553.19","-25.43","-0.71","16:08"
"愛爾蘭","6477.92","-57.78","-0.88","19:00"
"以色列","1090.66","3.57","0.33","02/14"
"埃及股市","90673.52","1320.91","1.48","02/14"
"南非股市","26249.04","-537.60","-2.01","15:00"
"摩洛哥","29287.98","387.23","1.34","19:24"
"約旦指數","7748.35","21.38","0.28","02/14"
"杜拜指數","5735.64","82.33","1.46","02/14"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","當地"
"道瓊工業","12348.21","-28.77","-0.23","16:30"
"NASDAQ","2321.80","-10.74","-0.46","17:17"
"羅素2000","701.52","-3.80","-0.54","16:59"
"S&P 500","1349.99","1.13","0.08","16:59"
"費城金銀","177.32","0.45","0.25","16:47"
"DJ貴金屬","359.03","1.10","0.31","17:33"
"CBOE黃金","182.24","0.07","0.04","16:49"
"AMEX金蟲","435.06","0.79","0.18","16:59"
"AMEX能源","729.16","-2.20","-0.30","16:59"
"NYSE能源","13849.32","-39.19","-0.28","17:05"
"費城油業","270.53","-0.21","-0.08","16:47"
"AMEX石油","1376.87","-5.15","-0.37","16:59"
"費城半導","347.56","-5.70","-1.61","16:47"
"NSDQ金融","2694.06","4.87","0.18","17:17"
