"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","當地"
"紐西蘭","2886.11","41.80","1.47%","17:31"
"澳洲股市","4287.30","117.50","2.82%","16:47"
"日經225","9521.24","406.64","4.46%","16:00"
"東證一部","966.91","56.21","6.17%","15:00"
"東證二部","2047.31","49.43","2.47%","15:00"
"JASDAQ","47.27","2.26","5.02%","15:00"
"韓國指數","1181.50","28.15","2.44%","18:03"
"台灣加權","4978.26","-14.37","-0.29%","13:46"
"台灣店頭","72.46","1.00","1.40%","13:46"
"上海綜合","1760.61","53.91","3.16%","15:16"
"上海A股","1849.59","56.53","3.15%","15:16"
"上海B股","92.41","4.25","4.82%","15:16"
"深圳A股","494.79","14.49","3.02%","15:00"
"深圳B股","232.69","9.47","4.24%","15:00"
"滬深300","1691.42","63.66","3.91%","15:01"
"深證成指","5865.78","196.97","3.47%","15:00"
"香港恆生","14840.16","455.82","3.17%","16:10"
"香港國企","7225.69","364.81","5.32%","16:10"
"香港紅籌","3095.33","59.77","1.97%","16:10"
"新加坡","1868.82","39.13","2.14%","17:10"
"龍籌股","57.89","4.01","7.44%","11/04"
"越南股市","377.83","16.39","4.53%","11:01"
"泰國股市","457.36","-0.26","-0.06%","16:59"
"菲律賓","2006.21","3.17","0.16%","12:11"
"馬來西亞","915.24","9.66","1.07%","17:00"
"印尼股市","1366.28","-3.51","-0.26%","17:09"
"印度股市","10120.01","-511.11","-4.81%","15:58"
"巴基斯坦","6639.25","-0.01","-0.00%","14:15"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","當地"
"俄羅斯","829.80","27.41","3.42%","11/05"
"英國指數","4530.73","-108.77","-2.34%","11/05"
"法國指數","3618.11","-72.98","-1.98%","11/05"
"德國指數","5166.87","-111.17","-2.11%","11/05"
"土耳其","27855.92","-1487.43","-5.07%","11/05"
"匈牙利","14399.57","-343.77","-2.33%","11/05"
"奧地利","2097.11","-112.89","-5.11%","11/05"
"波蘭股市","29070.63","-529.91","-1.79%","11/05"
"捷克股市","904.00","-31.40","-3.36%","11/05"
"瑞典股市","702.52","-11.15","-1.56%","11/05"
"芬蘭股市","6498.19","-92.02","-1.40%","11/05"
"挪威股市","239.10","-1.09","-0.45%","11/05"
"希臘指數","2221.02","-8.57","-0.38%","11/05"
"義大利","17536.00","-214.00","-1.21%","17:43"
"盧森堡","1111.66","-24.25","-2.13%","11/05"
"荷蘭","279.44","-11.69","-4.02%","11/05"
"冰島","647.38","3.20","0.50%","11/05"
"丹麥","301.20","-11.68","-3.73%","11/05"
"瑞士股市","6177.15","-222.83","-3.48%","11/05"
"西班牙","1043.70","1.81","0.17%","11/05"
"葡萄牙","2233.53","-56.64","-2.47%","11/05"
"愛爾蘭","3059.84","-15.14","-0.49%","11/05"
"以色列","782.07","-6.90","-0.87%","11/05"
"埃及股市","481.60","1.90","0.40%","11/05"
"南非股市","19000.93","-693.73","-3.52%","11/05"
"摩洛哥","25391.32","40.11","0.16%","11/05"
"約旦指數","3404.52","88.93","2.68%","11/05"
"杜拜指數","2917.29","1.76","0.06%","11/05"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","當地"
"道瓊工業","9139.27","-486.01","-5.05%","11/05"
"那斯達克","1681.64","-98.48","-5.53%","11/05"
"羅素兩千","514.64","-31.33","-5.74%","11/05"
"S&P 五百","952.77","-52.98","-5.27%","11/05"
"費城金銀","89.80","-3.33","-3.58%","11/05"
"DJ貴金屬","182.17","-7.62","-4.01%","17:18"
"CBOE黃金","95.96","-4.97","-4.92%","11/05"
"AMEX金蟲","213.62","-10.28","-4.59%","11/05"
"AMEX能源","508.41","-24.17","-4.54%","11/05"
"NYSE能源","9839.15","-545.14","-5.25%","11/05"
"費城油業","153.88","-8.89","-5.46%","11/05"
"AMEX石油","952.76","-46.67","-4.67%","11/05"
"費城半導","236.25","-11.46","-4.63%","11/05"
"NSDQ金融","2166.74","-165.38","-7.09%","11/05"
"NYSE金融","4382.74","-317.94","-6.76%","11/05"
"NBI生技","725.18","-27.43","-3.64%","11/05"
"AMEX生技","661.48","-18.19","-2.68%","11/05"
"費城藥物","159.35","-9.58","-5.67%","11/05"
"加拿大","9887.20","-229.38","-2.27%","11/05"
"巴西指數","37785.66","-2469.14","-6.13%","11/05"
"墨西哥","20446.77","-1088.50","-5.05%","11/05"
"阿根廷","1135.79","12.68","1.13%","11/05"
"智利","2596.18","-30.97","-1.18%","11/05"
"秘魯","8205.74","-269.35","-3.18%","11/05"
"哥倫比亞","7183.26","-235.83","-3.18%","11/05"
"委內瑞拉","35422.99","-44.36","-0.13%","11/05"
"百慕達","3608.78","-24.98","-0.69%","11/05"
"牙買加","95081.31","254.96","0.27%","11/05"

"分類指數行情"
"股市","指數","漲跌","比例","當地"
"波海乾散貨運","815.00","-12.00","-1.45%","11/04"
"波海海峽航運","1211.00","-22.00","-1.78%","11/04"
"波海巴拿馬航","679.00","17.00","2.57%","11/04"
"VIX波動率","54.56","6.83","14.31%","16:14"
"VXD道瓊波動","49.68","3.26","7.02%","16:29"
"VXN納指波動","55.43","4.18","8.16%","16:14"
"道瓊歐洲","2710.65","-44.47","-1.61%","19:00"
"道瓊交通運輸","3800.62","-271.19","-6.66%","16:30"
"道瓊公用事業","374.19","-15.73","-4.03%","16:30"
"全球公用事業","5517.02","-96.50","-1.72%","16:20"
"ISE水指數","60.28","-3.17","-5.00%","16:29"
"道瓊水指數","596.32","11.24","1.92%","16:06"
"純淨科技","796.55","-48.90","-5.78%","16:44"
"WH創新能源","144.09","-9.04","-5.90%","16:44"
"WH乾淨能源","102.97","-11.17","-9.79%","16:44"
"全球乾淨能源","1547.59","-193.05","-11.09%","16:34"
"ISE替代能源","26.32","-3.39","-11.41%","16:29"
"全球替代能源","1760.32","-150.67","-7.88%","16:28"
"ET50環境科技","134.94","-8.07","-5.64%","21:20"
"生物能源","249.25","-12.49","-4.77%","16:29"
"環境服務","702.26","-33.28","-4.53%","16:44"
"Clvrt社會責任","56.44","-3.32","-5.56%","16:05"
"ISE邪惡指數","71.82","-2.70","-3.62%","16:29"
"道瓊美國博奕","234.62","-14.34","-5.76%","16:06"
"snet全球博奕","2217.13","-43.24","-1.91%","16:34"
"道瓊美國礦產","118.93","-10.77","-8.30%","16:04"
"道瓊世界原料","190.50","-3.37","-1.74%","16:33"
"msci世界能源","202.94","13.13","6.92%","11/04"
"msci世界原料","161.17","10.32","6.84%","11/04"

"分類指數行情"
"股市","指數","漲跌","比例","當地"
"Dax全球農金","293.26","-9.47","-3.13%","22:15"
"Rogers商品","3121.05","-145.29","-4.45%","14:30"
"Rogers能源","969.81","84.95","9.60%","11/04"
"Rogers金屬","1540.77","61.10","4.13%","11/04"
"Rogers農產","969.76","23.87","2.52%","11/04"
"澳洲不動產","854.75","38.59","4.73%","18:14"
"日本不動產","1942.66","116.00","6.35%","15:44"
"東證REIT","892.54","-25.77","-2.81%","11/05"
"恆生地產","18124.46","662.37","3.79%","11/05"
