"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","時間"
"日經225","16153.82","140.99","0.88","8/30"
"東證一部","1568.23","10.68","0.69","8/30"
"東證二部","3703.25","10.61","0.29","8/30"
"JASDAQ","73.80","0.04","0.05","8/30"
"上海綜合","5167.88","58.45","1.14","08/30"
"上海A股","5426.40","60.85","1.13","08/30"
"上海B股","322.23","8.33","2.65","08/30"
"香港恆生","23484.54","463.94","2.02","08/30"
"香港國企","13937.84","249.04","1.82","08/30"
"香港紅籌","4712.70","122.49","2.67","08/30"
"台灣加權","8771.21","127.89","1.48","13:46"
"台灣店頭","194.60","2.72","1.42","13:46"
"韓國指數","1841.70","15.51","0.85","18:04"
"新加坡","3321.15","-13.51","-0.41","17:05"
"馬來西亞","1273.93","10.23","0.81","17:00"
"菲律賓","3320.34","110.81","3.45","12:11"
"印尼股市","2150.72","15.83","0.74","17:09"
"越南股市","903.94","2.77","0.31","10:57"
"泰國股市","791.58","-0.46","-0.06","17:01"
"印度股市","15121.74","128.70","0.86","16:28"
"斯里蘭卡","2482.01","-7.96","-0.32","14:20"
"澳洲股市","6138.00","36.60","0.60","17:47"
"紐西蘭","4107.60","23.44","0.57","14:31"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","時間"
"俄羅斯","1880.43","8.89","0.48","08/30"
"英國指數","6212.00","79.80","1.30","08/30"
"法國指數","5592.53","72.51","1.31","08/30"
"德國指數","7519.94","80.76","1.09","08/30"
"道瓊歐洲","4246.12","52.54","1.25","08/30"
"土耳其","48082.17","331.49","0.69","08/29"
"匈牙利","27126.41","309.74","1.16","08/30"
"奧地利","4513.48","30.39","0.68","08/30"
"波蘭股市","59061.57","-899.09","-1.50","08/30"
"捷克股市","1771.30","10.30","0.58","08/30"
"盧森堡","2338.73","2.68","0.12","08/30"
"義大利","31000.00","265.00","0.86","16:43"
"西班牙","1576.41","14.10","0.90","08/30"
"瑞士股市","8776.73","48.95","0.56","08/30"
"瑞典股市","1201.10","13.83","1.17","08/30"
"芬蘭股市","11526.43","180.62","1.59","08/30"
"挪威股市","392.01","6.68","1.73","08/30"
"以色列","1056.58","-10.37","-0.97","08/30"
"埃及股市","68947.10","598.29","0.88","08/30"
"南非股市","25258.18","293.31","1.18","08/30"
"摩洛哥","25716.84","-53.34","-0.21","08/30"
"約旦指數","5610.55","-3.07","-0.06","08/30"
