"亞洲股市指數行情"
"股市","指數","漲跌","比例","當地"
"紐西蘭","5484.00","21.25","0.39%","11/14"
"澳洲股市","5433.80","10.30","0.19%","16:38"
"日經225","17490.83","98.04","0.56%","11/14"
"東證一部","1400.41","10.90","0.78%","11/14"
"東證二部","4113.70","-12.81","-0.31%","15:00"
"JASDAQ","102.62","-0.19","-0.18%","15:00"
"韓國股市","1945.14","-15.37","-0.78%","11/14"
"台灣加權","8982.88","2.21","0.02%","11/14"
"台灣店頭","129.96","0.06","0.05%","11/14"
"上海綜合","2478.82","-6.78","-0.27%","11/14"
"上海A股","2595.80","-7.10","-0.27%","11/14"
"上海B股","260.63","-0.85","-0.33%","15:29"
"深圳A股","1381.66","-3.33","-0.24%","15:00"
"深圳B股","969.84","0.43","0.04%","15:00"
"滬深300","2581.09","1.34","0.05%","11/14"
"深證成指","8326.90","21.82","0.26%","11/14"
"香港恆生","24087.38","67.44","0.28%","11/14"
"香港國企","10761.51","-39.40","-0.36%","11/14"
"香港紅籌","4438.41","26.79","0.61%","11/14"
"蒙古股市","15257.69","48.13","0.32%","11/14"
"新加坡","3315.67","10.74","0.32%","11/14"
"海峽中國","225.53","0.69","0.31%","17:10"
"越南股市","600.36","-2.80","-0.46%","11/14"
"泰國股市","1575.88","-1.33","-0.08%","17:08"
"菲律賓","7217.34","18.71","0.26%","11/14"
"馬來西亞","1813.79","-2.02","-0.11%","11/14"
"印尼股市","5049.49","0.82","0.02%","11/14"
"印度股市","28046.66","106.02","0.38%","17:19"
"巴基斯坦","23189.66","-93.36","-0.40%","16:59"

"歐洲股市指數非洲股市指數"
"股市","指數","漲跌","比例","當地"
"俄羅斯","1002.96","-9.20","-0.91%","22:11"
"英國股市","6654.37","18.92","0.29%","16:50"
"法國股市","4202.46","14.51","0.35%","18:05"
"德國股市","9252.94","4.43","0.05%","18:30"
"土耳其","81211.55","335.45","0.41%","17:55"
"匈牙利","17382.95","-73.61","-0.42%","11/14"
"奧地利","2189.70","1.05","0.05%","11/14"
"波蘭股市","53176.98","360.63","0.68%","17:15"
"捷克股市","960.72","1.86","0.19%","11/14"
"瑞典股市","1415.60","-7.16","-0.50%","18:37"
"芬蘭股市","7571.84","-48.28","-0.63%","11/14"
"挪威股市","547.26","11.45","2.14%","16:42"
"希臘股市","890.74","7.20","0.81%","17:19"
"義大利","20019.25","186.05","0.94%","11/14"
"比利時","3162.45","1.02","0.03%","11/14"
"盧森堡","1490.68","-4.23","-0.28%","11/14"
"荷蘭股市","411.97","0.56","0.14%","18:05"
"冰島股市","909.79","2.23","0.25%","11/14"
"丹麥股市","735.86","-2.86","-0.39%","18:37"
"瑞士股市","8915.31","-39.09","-0.44%","17:30"
"西班牙","1029.15","1.35","0.13%","17:39"
"葡萄牙","2276.85","5.40","0.24%","17:05"
"愛爾蘭","4744.78","-33.20","-0.69%","20:00"
"以色列","1445.78","0.83","0.06%","11/13"
"埃及股市","883.860","-8.68","-0.97%","close"
"南非股市","45134.15","13.42","0.03%","17:00"
"約旦股市","2105.20","2.83","0.13%","11/13"
"杜拜股市","4657.29","78.86","1.72%","11/13"
"阿布達比","4953.36","14.10","0.29%","11/13"
"奈及利亞","35381.02","865.55","2.51%","14:30"

"美洲股市指數行情"
"股市","指數","漲跌","比例","當地"
"道瓊工業","17634.74","-18.05","-0.10%","11/14"
"NASDAQ","4688.54","8.40","0.18%","17:16"
"S&P 500","2039.82","0.49","0.02%","11/14"
"羅素3000","1211.04","0.25","0.02%","18:01"
"羅素3000成長","779.37","0.27","0.03%","16:05"
"羅素3000價值","1335.88","0.07","0.01%","16:06"
"羅素1000","1133.58","0.38","0.03%","18:01"
"羅素2000","1173.81","-1.61","-0.14%","18:01"
"費城金銀","70.82","4.12","6.18%","11/14"
"AMEX金蟲","168.56","10.93","6.93%","11/14"
"CBOE黃金","67.72","4.38","6.92%","11/14"
"道瓊貴金屬","165.17","7.50","4.76%","11/14"
"AMEX能源","862.36","8.21","0.96%","11/14"
"NYSE能源","13695.24","129.89","0.96%","17:27"
"費城油業","243.68","1.72","0.71%","11/14"
"AMEX石油","1438.32","14.24","1.00%","11/14"
"費城半導體","645.56","5.77","0.90%","11/14"
"NBI生技","3014.99","-62.74","-2.04%","11/14"
"AMEX生技","3254.45","-76.02","-2.28%","11/14"
