"亞洲股市指數行情"
"股市","指數","漲跌","比例","當地"
"紐西蘭","3332.27","9.20","0.28%","18:31"
"澳洲股市","4382.70","12.80","0.29%","17:37"
"日經225","9060.80","105.60","1.18%","15:28"
"東證一部","778.28","7.68","1.00%","15:00"
"東證二部","2181.27","11.04","0.51%","15:00"
"JASDAQ","50.42","-0.02","-0.04%","15:11"
"韓國股市","1880.70","0.59","0.03%","18:05"
"台灣加權","7757.76","16.40","0.21%","13:46"
"台灣店頭","112.56","1.05","0.94%","13:46"
"上海綜合","2556.04","-11.30","-0.44%","15:15"
"上海A股","2677.20","-11.89","-0.44%","15:15"
"上海B股","260.53","-0.11","-0.04%","15:15"
"深圳A股","1190.86","-6.84","-0.57%","15:00"
"深圳B股","673.24","-6.84","-1.01%","15:00"
"滬深300","2834.53","-12.24","-0.43%","15:01"
"深證成指","11352.90","-44.62","-0.39%","15:00"
"香港恆生","20585.30","50.48","0.25%","16:01"
"香港國企","10922.50","-20.76","-0.19%","16:01"
"香港紅籌","4052.55","31.03","0.77%","16:01"
"新加坡","2867.18","-18.08","-0.63%","17:10"
"海峽中國","244.71","-3.31","-1.33%","16:40"
"越南股市","435.29","10.58","2.49%","11:02"
"泰國股市","1069.13","-0.92","-0.09%","17:01"
"菲律賓","4366.59","18.09","0.42%","14:00"
"馬來西亞","1447.27","2.46","0.17%","08/29"
"印尼股市","3841.73","-2.65","-0.07%","08/26"
"印度股市","16676.80","260.42","1.59%","08/30"
"巴基斯坦","7693.59","111.17","1.47%","08/30"

"歐洲股市指數非洲股市指數"
"股市","指數","漲跌","比例","當地"
"俄羅斯","1703.86","1.58","0.09%","09/01"
"英國股市","5418.65","24.12","0.45%","09/01"
"法國股市","3265.83","9.07","0.28%","09/01"
"德國股市","5730.63","-54.22","-0.94%","09/01"
"土耳其","53946.10","238.53","0.44%","08/29"
"匈牙利","18264.80","-206.45","-1.12%","09/01"
"奧地利","2277.61","-2.48","-0.11%","09/01"
"波蘭股市","41553.10","-669.29","-1.59%","09/01"
"捷克股市","1039.90","-8.50","-0.81%","09/01"
"瑞典股市","961.55","6.92","0.72%","09/01"
"芬蘭股市","5779.35","11.53","0.20%","09/01"
"挪威股市","351.48","1.80","0.51%","09/01"
"希臘股市","928.86","12.88","1.41%","09/01"
"義大利","16563.60","95.53","0.58%","09/01"
