"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","時間"
"日經225","14691.41","-616.37","-4.03","12:00"
"東證一部","1411.91","-63.77","-4.32","11:00"
"東證二部","3221.26","-55.56","-1.70","11:00"
"JASDAQ","70.50","-1.67","-2.31","11:00"
"上海綜合","5361.57","41.71","0.78","15:15"
"上海A股","5626.42","43.88","0.79","15:15"
"上海B股","373.14","1.48","0.40","15:15"
"滬深300","5483.65","61.62","1.14","15:01"
"香港恆生","27519.69","632.41","2.35","16:01"
"香港國企","15903.40","438.74","2.84","16:01"
"香港紅籌","6055.82","162.00","2.75","16:01"
"台灣加權","8221.10","36.90","0.45","13:46"
"台灣店頭","150.29","-0.26","-0.17","13:46"
"韓國指數","1863.90","11.17","0.60","18:03"
"新加坡","3437.79","40.73","1.20","17:05"
"馬來西亞","1466.67","31.29","2.18","17:00"
"菲律賓","3479.37","-22.01","-0.63","12:11"
"印尼股市","2765.19","50.12","1.85","17:09"
"越南股市","903.09","-5.16","-0.57","11:00"
"泰國股市","821.71","-10.92","-1.31","17:01"
"印度股市","20686.89","341.69","1.68","16:28"
"澳洲股市","6385.40","12.80","0.20","16:47"
"紐西蘭","4010.82","-22.65","-0.56","13:31"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","時間"
"俄羅斯","2290.51","-0.95","-0.04","12/28"
"英國指數","6348.50","-130.90","-2.02","15:35"
"法國指數","5446.79","-99.29","-1.79","17:10"
"德國指數","7808.69","-99.72","-1.26","19:29"
"道瓊歐洲","4270.53","-62.89","-1.45","18:00"
"土耳其","52529.88","-1011.39","-1.89","16:11"
"匈牙利","25255.19","-572.55","-2.22","15:36"
"奧地利","4358.85","-107.62","-2.41","16:35"
"波蘭股市","54850.74","-647.23","-1.17","15:40"
"捷克股市","1760.00","-32.50","-1.81","16:13"
"盧森堡","2354.42","-15.30","-0.65","16:40"
"義大利","28495.00","-535.00","-1.84","16:43"
"西班牙","1581.36","-29.89","-1.86","16:41"
"瑞士股市","8129.98","-188.84","-2.27","16:31"
"瑞典股市","1014.63","-35.98","-3.42","16:45"
"芬蘭股市","11180.88","-325.16","-2.83","17:31"
"挪威股市","409.25","-9.00","-2.15","15:25"
"以色列","1208.47","-11.03","-0.90","01/03"
"埃及股市","94445.36","231.51","0.25","01/03"
"南非股市","26311.79","-137.89","-0.52","15:00"
"摩洛哥","26816.42","398.58","1.51","18:21"
"約旦指數","7862.15","166.42","2.16","01/03"
"杜拜指數","6088.66","85.31","1.42","01/03"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","時間"
"道瓊工業","12800.18","-256.54","-1.96","16:30"
"NASDAQ","2504.65","-98.03","-3.77","17:16"
"羅素2000","721.60","-23.41","-3.14","16:59"
"S&P 500","1411.63","-35.53","-2.46","16:59"
"費城金銀","186.23","-4.12","-2.16","16:53"
"DJ貴金屬","377.85","-8.44","-2.19","17:30"
"CBOE黃金","191.49","-2.26","-1.17","01/04"
"AMEX金蟲","443.75","-5.56","-1.24","17:02"
"AMEX能源","782.35","-22.00","-2.73","17:02"
"NYSE能源","15220.18","-349.13","-2.24","17:05"
"費城油業","302.69","-9.51","-3.05","16:53"
"AMEX石油","1525.45","-40.49","-2.59","17:02"
"費城半導","372.85","-18.44","-4.71","16:53"
"NSDQ金融","2692.34","-92.06","-3.31","17:16"
"NYSE金融","7893.94","-222.91","-2.75","17:05"
