"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","當地"
"日經225","13398.30","252.17","1.92","16:00"
"東證一部","1293.32","21.44","1.69","15:00"
"東證二部","2768.40","16.27","0.59","15:00"
"JASDAQ","65.36","0.36","0.55","15:00"
"上海綜合","3222.74","-68.86","-2.09","15:16"
"上海A股","3381.68","-72.18","-2.09","15:16"
"上海B股","227.92","-5.86","-2.51","15:16"
"深圳A股","1019.52","-34.36","-3.26","15:00"
"深圳B股","521.65","-11.59","-2.17","15:00"
"滬深300","3386.63","-107.39","-3.07","15:00"
"香港恆生","24258.96","380.61","1.59","16:01"
"香港國企","12887.76","293.88","2.33","16:01"
"香港紅籌","5546.90","87.11","1.60","16:01"
"台灣加權","9090.43","24.39","0.27","13:46"
"台灣店頭","155.52","0.79","0.51","13:46"
"韓國指數","1768.67","10.11","0.57","18:03"
"越南股市","537.58","6.20","1.17","11:02"
"泰國股市","845.43","12.05","1.45","17:01"
"菲律賓","2940.48","18.74","0.64","12:11"
"馬來西亞","1256.54","2.90","0.23","17:00"
"印尼股市","2341.78","3.86","0.16","17:08"
"印度股市","16481.20","237.01","1.46","16:28"
"孟加拉","3071.11","-49.40","-1.58","20:44"
"巴基斯坦","11101.78","61.33","0.56","13:15"
"澳洲股市","5587.30","52.70","0.95","17:47"
"紐西蘭","3568.94","52.26","1.49","14:31"
"新加坡","3126.30","38.81","1.26","17:10"
"龍籌股","149.65","-2.34","-1.54","04/17"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","當地"
"俄羅斯","2150.74","-10.02","-0.46","04/17"
"英國指數","5980.40","-65.80","-1.09","04/17"
"法國指數","4862.14","7.04","0.14","04/17"
"德國指數","6681.81","-21.03","-0.31","04/17"
"土耳其","41601.82","45.85","0.11","04/17"
"匈牙利","22027.19","139.02","0.64","04/17"
"奧地利","3982.31","0.92","0.02","04/17"
"波蘭股市","46997.47","-127.66","-0.27","04/17"
"捷克股市","1532.60","-5.10","-0.33","04/17"
"瑞典股市","963.79","-14.24","-1.46","04/17"
"芬蘭股市","9347.45","-564.12","-5.69","04/17"
"挪威股市","380.34","-4.52","-1.17","04/17"
"希臘指數","3965.75","21.88","0.55","04/17"
"義大利","25227.00","-79.00","-0.31","04/17"
"盧森堡","2272.74","9.52","0.42","04/17"
"荷蘭","462.54","-0.68","-0.15","04/17"
"冰島","5223.99","-20.99","-0.40","04/17"
"丹麥","425.62","-2.96","-0.69","04/17"
"瑞士股市","7173.63","-77.07","-1.06","04/17"
"西班牙","1460.64","-7.05","-0.48","04/17"
"葡萄牙","3549.88","-14.32","-0.40","04/17"
"愛爾蘭","6115.04","0.73","0.01","04/17"
"以色列","1090.69","10.46","0.97","04/17"
"埃及股市","100795.50","1826.66","1.85","04/17"
"南非股市","29618.47","-164.09","-0.55","04/17"
"摩洛哥","29909.65","-51.73","-0.17","04/17"
"約旦指數","8651.83","-32.38","-0.37","04/17"
"杜拜指數","5584.66","68.92","1.25","04/17"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","當地"
