"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","時間"
"日經225","17137.92","-220.23","-1.27","10/16"
"東證一部","1625.25","-32.19","-1.94","10/16"
"東證二部","3659.07","-41.26","-1.12","10/16"
"JASDAQ","76.57","-1.84","-2.35","10/16"
"上海綜合","6092.06","61.97","1.03","10/16"
"上海A股","6395.76","65.28","1.03","10/16"
"上海B股","389.17","2.03","0.52","10/16"
"香港恆生","28954.55","-586.23","-1.98","10/16"
"香港國企","19441.33","-311.34","-1.58","10/16"
"香港紅籌","6345.12","-13.74","-0.22","10/16"
"台灣加權","9592.47","74.02","0.78","10/16"
"台灣店頭","188.10","1.39","0.74","10/16"
"韓國指數","2005.76","-29.63","-1.46","10/16"
"新加坡","3810.72","-51.30","-1.33","10/16"
"馬來西亞","1372.38","-2.87","-0.21","10/16"
"菲律賓","3815.22","-46.16","-1.20","10/16"
"印尼股市","2638.21","46.73","1.80","10/11"
"越南股市","1103.88","-1.33","-0.12","10/16"
"泰國股市","894.53","-2.57","-0.29","10/16"
"印度股市","19051.86","-6.81","-0.04","10/16"
"斯里蘭卡","2617.04","9.36","0.36","10/16"
"澳洲股市","6711.30","-40.30","-0.60","10/16"
"紐西蘭","4313.63","1.46","0.03","07:09"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","時間"
"俄羅斯","2159.84","-17.06","-0.78","10/16"
"英國指數","6614.30","-30.20","-0.45","10/16"
"法國指數","5774.36","-33.08","-0.57","10/16"
"德國指數","7962.64","-6.83","-0.09","10/16"
"道瓊歐洲","4420.91","-14.07","-0.32","10/16"
"土耳其","57185.37","-1046.53","-1.80","10/16"
"匈牙利","27949.63","-357.41","-1.26","10/16"
"奧地利","4781.64","-30.21","-0.63","10/16"
"波蘭股市","63301.40","-990.90","-1.54","10/16"
"捷克股市","1886.30","-22.00","-1.15","10/16"
"盧森堡","2543.93","-15.95","-0.62","10/16"
"義大利","31563.00","-122.00","-0.39","16:43"
"西班牙","1668.87","7.11","0.43","10/16"
"瑞士股市","9062.73","-116.76","-1.27","10/16"
"瑞典股市","1203.95","-45.70","-3.66","10/16"
"芬蘭股市","11817.85","-185.12","-1.54","10/16"
"挪威股市","428.64","-4.34","-1.00","10/16"
"以色列","1188.19","11.20","0.95","10/16"
"埃及股市","79759.76","892.46","1.13","10/16"
"南非股市","28305.30","-118.01","-0.42","10/16"
"摩洛哥","26474.59","-38.08","-0.14","10/16"
"約旦指數","6473.17","79.52","1.24","10/16"
"杜拜指數","4640.53","-3.47","-0.07","10/16"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","時間"
"道瓊工業","13912.94","-71.86","-0.51","16:30"
