"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","時間"
"日經225","16524.93","-44.16","-0.27","9/3"
"東證一部","1605.44","-2.81","-0.17","9/3"
"東證二部","3762.60","13.66","0.36","9/3"
"JASDAQ","74.13","-0.17","-0.23","9/3"
"上海綜合","5321.06","102.23","1.96","09/03"
"上海A股","5587.32","107.21","1.96","09/03"
"上海B股","331.02","7.62","2.36","09/03"
"香港恆生","23904.09","-80.05","-0.33","09/03"
"香港國企","14297.10","-41.74","-0.29","09/03"
"香港紅籌","4836.80","-20.07","-0.41","09/03"
"台灣加權","8979.96","-2.20","-0.02","13:46"
"台灣店頭","196.23","-0.58","-0.29","13:46"
"韓國指數","1881.81","8.57","0.46","18:03"
"新加坡","3386.22","-6.69","-0.20","17:05"
"馬來西亞","1284.14","10.21","0.80","17:00"
"菲律賓","3369.14","3.85","0.11","12:11"
"印尼股市","2213.57","19.24","0.88","17:09"
"越南股市","908.37","4.43","0.49","08/31"
"泰國股市","820.19","6.98","0.86","17:01"
"印度股市","15422.05","103.45","0.68","16:28"
"斯里蘭卡","2525.34","7.58","0.30","14:23"
"澳洲股市","6272.50","24.20","0.39","17:47"
"紐西蘭","4125.76","6.79","0.16","14:31"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","時間"
"俄羅斯","1926.50","6.61","0.34","09/03"
"英國指數","6315.20","11.90","0.19","09/03"
"法國指數","5651.27","-11.43","-0.20","09/03"
"德國指數","7648.58","10.41","0.14","09/03"
"道瓊歐洲","4295.99","1.43","0.03","09/03"
"土耳其","49936.94","-261.66","-0.52","09/03"
"匈牙利","27074.90","-329.27","-1.20","09/03"
"奧地利","4583.87","4.26","0.09","09/03"
"波蘭股市","61010.54","360.68","0.59","09/03"
"捷克股市","1798.60","9.30","0.52","09/03"
"盧森堡","2375.07","-13.98","-0.58","09/03"
"義大利","31388.00","106.00","0.34","17:45"
"西班牙","1602.64","7.60","0.48","09/03"
"瑞士股市","8877.80","-3.66","-0.04","09/03"
"瑞典股市","1222.31","9.07","0.75","09/03"
"芬蘭股市","11649.94","12.63","0.11","09/03"
"挪威股市","401.00","1.83","0.46","09/03"
"以色列","1069.72","-6.97","-0.65","09/03"
"埃及股市","70887.27","1383.75","1.99","09/03"
