"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","時間"
"日經225","13859.70","362.54","2.69","16:00"
"東證一部","1364.72","27.86","2.08","15:00"
"東證二部","2983.67","24.86","0.84","15:00"
"JASDAQ","64.39","1.93","3.09","15:00"
"上海綜合","4672.17","351.40","8.13","15:15"
"上海A股","4903.41","368.83","8.13","15:15"
"上海B股","319.30","23.49","7.94","15:15"
"滬深300","4950.12","378.18","8.27","15:01"
"香港恆生","25032.08","908.50","3.77","16:01"
"香港國企","14120.84","836.10","6.29","16:01"
"香港紅籌","5550.30","241.97","4.56","16:02"
"台灣加權","7673.99","152.86","2.03","02/01"
"台灣店頭","124.87","1.33","1.08","02/01"
"韓國指數","1690.13","55.60","3.40","18:04"
"新加坡","3077.08","69.28","2.30","17:10"
"馬來西亞","1419.66","26.41","1.90","17:00"
"菲律賓","3323.25","29.17","0.89","12:11"
"印尼股市","2701.63","54.81","2.07","17:09"
"越南股市","859.62","15.51","1.84","02/01"
"泰國股市","811.56","0.70","0.09","17:01"
"印度股市","18660.32","417.74","2.29","16:28"
"澳洲股市","5921.70","39.40","0.67","02/04"
"紐西蘭","3711.73","3.61","0.10","02/04"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","時間"
"俄羅斯","2012.76","43.79","2.22","18:52"
"英國指數","6026.20","-3.00","-0.05","15:35"
"法國指數","4973.64","-4.42","-0.09","17:10"
"德國指數","7000.49","31.82","0.46","19:29"
"道瓊歐洲","3867.16","-0.31","-0.01","18:00"
"土耳其","45719.91","1267.83","2.85","16:09"
"匈牙利","23842.24","-4.70","-0.02","15:36"
"奧地利","3931.29","48.82","1.26","16:36"
"波蘭股市","49429.45","337.25","0.69","15:40"
"捷克股市","1567.00","25.70","1.67","16:13"
"盧森堡","2184.15","13.79","0.64","16:40"
"義大利","26479.00","155.00","0.59","16:43"
"西班牙","1465.55","3.40","0.23","16:38"
"瑞士股市","7751.70","-64.28","-0.82","16:30"
"瑞典股市","976.46","0.03","0.00","16:44"
"芬蘭股市","10877.08","78.44","0.73","17:31"
"挪威股市","349.98","5.59","1.62","15:24"
"以色列","1080.64","-8.60","-0.79","15:27"
"埃及股市","92846.40","-89.03","-0.10","12:57"
"南非股市","26372.98","-214.52","-0.81","15:00"
"摩洛哥","28474.80","230.48","0.82","18:23"
"約旦指數","7914.19","11.04","0.14","13:21"
"杜拜指數","5855.83","69.94","1.21","11:59"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","時間"
"道瓊工業","12635.16","-108.03","-0.85","16:30"
"NASDAQ","2382.85","-30.51","-1.26","17:17"
"羅素2000","723.46","-7.04","-0.96","16:59"
"S&P 500","1380.82","-14.60","-1.05","16:59"
"費城金銀","180.24","-4.37","-2.37","16:47"
"DJ貴金屬","365.22","-8.43","-2.26","17:31"
"CBOE黃金","184.74","-4.18","-2.21","16:49"
"AMEX金蟲","438.93","-12.63","-2.80","16:51"
"AMEX能源","715.98","1.82","0.26","16:51"
"NYSE能源","13727.51","45.17","0.33","17:10"
"費城油業","262.88","2.91","1.12","16:47"
"AMEX石油","1377.97","-6.39","-0.46","16:51"
"費城半導","371.48","-8.25","-2.17","16:47"
"NSDQ金融","2810.36","-53.91","-1.88","17:17"
"NYSE金融","7948.64","-148.50","-1.83","17:10"
"NBI生技","821.34","-0.30","-0.04","17:17"
"AMEX生技","758.76","-2.02","-0.27","16:51"
"費城藥物","190.67","1.23","0.65","16:47"
"加拿大","13258.16","-60.21","-0.45","17:05"
"巴西指數","61079.83","1589.43","2.67","02/01"
"墨西哥","29429.93","636.29","2.21","02/01"
"阿根廷","2084.55","39.41","1.93","17:00"
"智利","2807.97","-5.70","-0.20","16:31"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"波海乾貨航運","6134.00","82.00","1.35","02/01"
"波海海峽航運","9031.00","265.00","3.02","02/01"
"波海巴拿馬航運","5749.00","63.00","1.11","02/01"
"VIX波動率","25.99","1.97","8.20","16:14"
"DJ交通運輸","4736.28","-71.07","-1.48","16:30"
"道瓊公用事業","516.96","6.91","1.35","16:30"
"歐洲公用事業","334.03","1.61","0.48","17:45"
"全球公用事業","7783.78","88.17","1.15","16:15"
"ISE水指數","82.42","-0.38","-0.46","16:43"
"道瓊水指數","679.29","10.25","1.53","16:04"
"NSDQ純淨優勢","519.61","0.90","0.17","16:44"
"純淨科技","1379.38","-4.18","-0.30","16:44"
"WH創新能源","243.72","-1.01","-0.41","16:44"
"WH乾淨能源","233.38","0.97","0.42","16:44"
"全球乾淨能源","3115.45","65.81","2.16","16:34"
"ISE替代能源","55.85","0.41","0.74","16:44"
"全球替代能源","3337.97","101.10","3.12","16:33"
"生物能源","597.99","-8.39","-1.38","16:33"
"AMEX環境服務","996.76","-0.71","-0.07","16:44"
"歐洲環境控制","164.82","2.38","1.47","17:45"
"美國環境控制","99.05","0.09","0.09","16:15"
"KLD社會責任","118.96","-1.38","-1.15","16:44"
"Clvrt社會責任","81.62","-1.17","-1.41","16:03"
"ISE邪惡指數","117.24","-2.28","-1.91","16:44"
"MSCI世界能源","267.92","3.00","1.13","02/01"
"MSCI世界原料","289.41","8.47","3.02","02/01"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"Rogers商品","4536.95","50.11","1.12","14:30"
"Rogers能源","1241.33","-37.55","-2.94","2/1"
"Rogers金屬","2372.35","-19.54","-0.82","2/1"
"Rogers農產","1414.65","10.13","0.72","2/1"
