"亞洲股市指數行情"
"股市","指數","漲跌","比例","當地"
"紐西蘭","4770.22","1.35","0.03%","10/03"
"澳洲股市","5232.00","17.10","0.33%","17:39"
"日經225","14157.25","-13.24","-0.09%","15:28"
"東證一部","1173.99","-1.17","-0.10%","15:00"
"東證二部","3376.87","-0.07","-0.00%","10/03"
"JASDAQ","94.26","-0.12","-0.13%","10/03"
"韓國股市","1999.47","0.60","0.03%","10/02"
"台灣加權","8359.02","142.50","1.73%","10/03"
"台灣店頭","124.40","1.52","1.24%","10/03"
"上海綜合","2174.67","14.64","0.68%","09/30"
"上海A股","2276.27","15.22","0.67%","09/30"
"上海B股","252.55","3.88","1.56%","close"
"深圳A股","1103.18","13.49","1.24%","close"
"深圳B股","827.64","1.61","0.20%","close"
"滬深300","2409.04","14.07","0.59%","09/30"
"深證成指","8514.57","42.28","0.50%","09/30"
"香港恆生","23214.40","229.92","1.00%","10/03"
"香港國企","10514.55","180.96","1.75%","10/03"
"香港紅籌","4479.83","77.51","1.76%","10/03"
"新加坡","3144.79","-7.79","-0.25%","17:10"
"海峽中國","232.03","0.86","0.37%","17:10"
"越南股市","492.30","-2.09","-0.42%","10/03"
"泰國股市","1429.18","20.19","1.43%","17:08"
"菲律賓","6387.65","25.39","0.40%","10/03"
"馬來西亞","1771.37","1.02","0.06%","10/03"
"印尼股市","4418.65","31.04","0.71%","16:00"
"印度股市","19902.07","384.92","1.97%","16:00"
"巴基斯坦","16057.71","-9.31","-0.06%","15:59"

"歐洲股市指數非洲股市指數"
"股市","指數","漲跌","比例","當地"
"俄羅斯","1427.81","5.87","0.41%","18:40"
"英國股市","6449.04","11.54","0.18%","10/03"
"法國股市","4127.98","-30.18","-0.73%","10/03"
"德國股市","8597.91","-31.51","-0.37%","10/03"
"土耳其","76269.88","1107.07","1.47%","10/03"
"匈牙利","18575.80","-69.55","-0.37%","10/03"
"奧地利","2541.56","-0.39","-0.02%","10/03"
"波蘭股市","50982.03","178.63","0.35%","10/03"
"捷克股市","961.35","-8.02","-0.83%","10/03"
"瑞典股市","1256.27","-3.97","-0.32%","10/03"
"芬蘭股市","6897.42","-15.85","-0.23%","10/03"
"挪威股市","467.93","3.44","0.74%","16:42"
"希臘股市","1033.25","21.58","2.13%","10/03"
"義大利","19042.52","-72.04","-0.38%","10/03"
"比利時","2796.37","-23.30","-0.83%","10/03"
"盧森堡","1264.68","-11.34","-0.89%","10/03"
"荷蘭股市","374.83","-1.34","-0.36%","10/03"
"冰島股市","771.54","-0.78","-0.10%","10/03"
"丹麥股市","566.59","1.77","0.31%","10/03"
"瑞士股市","7942.50","-21.94","-0.28%","10/03"
"西班牙","946.87","-4.41","-0.46%","10/03"
"葡萄牙","2546.31","-14.52","-0.57%","10/03"
"愛爾蘭","4260.76","-14.89","-0.35%","10/03"
"以色列","1257.64","-14.33","-1.13%","16:24"
"埃及股市","569.42","0.73","0.13%","14:29"
"南非股市","39370.63","8.55","0.02%","10/03"
"約旦股市","1912.73","35.14","1.87%","10/03"
"杜拜股市","2822.97","-6.56","-0.23%","10/03"
"阿布達比","3857.83","-3.96","-0.10%","14:00"

"美洲股市指數行情"
"股市","指數","漲跌","比例","當地"
"道瓊工業","14996.48","-136.66","-0.90%","10/03"
"NASDAQ","3774.34","-40.68","-1.07%","17:16"
"S&P 500","1678.66","-15.21","-0.90%","10/03"
"羅素2000","1070.90","-11.65","-1.08%","19:56"
"費城金銀","90.55","-1.22","-1.33%","10/03"
"AMEX金蟲","222.67","-2.61","-1.16%","10/03"
"CBOE黃金","95.68","-1.08","-1.12%","10/03"
"道瓊貴金屬","201.06","-2.85","-1.40%","10/03"
"AMEX能源","833.17","-6.86","-0.82%","10/03"
"NYSE能源","13686.69","87.10","0.63%","17:49"
"費城油業","275.56","-0.77","-0.28%","10/03"
"AMEX石油","1401.69","-10.35","-0.73%","10/03"
"費城半導","493.80","-1.30","-0.26%","10/03"
"NSDQ金融","2764.99","-14.48","-0.52%","10/03"
"NYSE金融","5971.97","45.44","0.76%","17:49"
"NBI生技","2191.33","-33.10","-1.49%","10/03"
"AMEX生技","2189.52","-26.00","-1.17%","10/03"
"費城藥物","266.15","2.31","0.86%","17:15"
"加拿大","12735.12","-103.88","-0.81%","18:05"
"巴西股市","52489.86","-610.32","-1.15%","10/03"
"墨西哥","40841.13","-459.53","-1.11%","10/03"
"阿根廷","4866.55","-3.25","-0.07%","10/03"
"智利股市","3826.61","4.82","0.13%","10/03"
"秘魯股市","15648.19","-168.49","-1.07%","10/03"
"哥倫比亞","14060.73","-30.75","-0.22%","10/03"
"委內瑞拉","1747056.00","-38008.88","-2.13%","10/03"
"百慕達","1183.46","-0.69","-0.06%","09/26"
"牙買加","85040.74","-279.55","-0.33%","10/03"

"分類指數行情"
"股市","指數","漲跌","比例","當地"
"波羅的海乾散貨","2047.00","39.00","1.94%","10/03"
"波羅的海海岬型","3878.00","68.00","1.78%","10/03"
"波羅的海巴拿馬","1862.00","49.00","2.70%","10/03"
"波羅的海輕便型","1101.00","8.00","0.73%","10/03"
"VIX波動率","17.67","1.07","6.45%","16:14"
"VXD道瓊波動","17.12","0.78","4.77%","10/03"
"VXN納指波動","18.30","1.58","9.45%","10/03"
"羅素大中華","2195.61","24.84","1.14%","17:53"
"道瓊歐洲","2902.12","-16.19","-0.55%","23:03"
"道瓊交通運輸","6574.25","-69.64","-1.05%","10/03"
"AMEX航空","61.94","0.40","0.65%","10/03"
"美國紙業","144.19","-2.25","-1.54%","10/03"
"道瓊公用事業","478.91","-5.89","-1.21%","10/03"
"美林科技100","537.88","-5.21","-0.96%","10/03"
"電腦科技","1179.78","-12.17","-1.02%","10/03"
"電腦碟片","118.07","-0.60","-0.51%","10/03"
"電腦硬體","439.12","-3.06","-0.69%","10/03"
"網路指數","418.15","-5.47","-1.29%","10/03"
"Dax奢侈品","143.34","0.08","0.06%","10/03"
"ISE水指數","121.82","-2.12","-1.71%","17:16"
"道瓊水指數","1051.48","-18.40","-1.72%","10/03"
"純淨科技","1259.52","-4.43","-0.35%","10/03"
"WH創新能源","273.05","-2.48","-0.90%","10/03"
"WH乾淨能源","67.16","0.02","0.03%","16:05"
"生物能源","150.29","0.81","0.54%","10/03"
"全球替代能源","1367.80","-7.48","-0.54%","close"
"ET50環境科技","151.92","-0.52","-0.34%","10/03"
"30年債殖利率","37.07","-0.03","-0.08%","15:00"
"10年期票利率","26.06","-0.20","-0.76%","15:00"
"5年期票利率","13.64","-0.26","-1.87%","15:00"
"3月期票利率","0.20","0.10","100.00%","10/03"

"債券指數其他更多債券指數"
"指數","收盤","比例","殖利率","利差","日期"
"ML高收益指數","327.42","0.10%","6.18%","478","10/02"
"ML美國高收益","1413.74","0.10%","6.09%","468","10/02"
"ML全球高收益","293.11","0.08%","6.25%","512","10/02"
"ML歐洲高收益","238.89","0.15%","4.96%","482","10/02"
"ML高收益100","2368.35","0.07%","5.46%","435","10/02"
"ML CCC債券","328.30","0.10%","9.52%","823","10/02"
"ML美國公司債","2390.41","0.17%","3.35%","155","10/02"
"BC美國機構債","1508.85","0.04%","1.24%","n/a","10/03"
"BC美國房貸債","1770.68","0.10%","3.10%","n/a","10/03"
"ML美國房利美","634.39","0.09%","3.22%","20","10/02"
"ML美國房地美","394.28","0.09%","3.28%","25","10/02"
"ML美國吉利美","673.37","0.09%","3.15%","23","10/02"
"JP全球政府債","475.85","0.16%","2.06%","...","10/03"
"JP新興政府債","622.31","0.00%","6.05%","355","10/02"
"JP歐盟政府債","306.41","-0.07%","2.79%","...","10/03"
"JP英國政府債","727.45","0.09%","2.91%","...","10/03"
"JP法國政府債","601.24","-0.21%","2.32%","...","10/03"
"JP德國政府債","447.83","-0.12%","1.76%","...","10/03"

"分類指數行情"
"股市","指數","漲跌","比例","當地"
"CRB指數","285.55","-0.89","-0.31%","17:27"
"CRB農業","5314.97","14.76","0.28%","10/03"
"CRB工業金屬","1874.76","-11.47","-0.61%","10/03"
"CRB能源開採","2250.75","15.86","0.71%","10/03"
"高盛綜合商品","384.42","-0.73","-0.19%","10/03"
"高盛商品","472.13","-1.08","-0.23%","10/03"
"高盛農產品","63.47","0.26","0.41%","10/03"
"高盛牲畜","203.18","0.32","0.16%","10/03"
"高盛貴金屬","189.10","-0.51","-0.27%","10/03"
"高盛基本金屬","197.80","-2.21","-1.10%","10/03"
"高盛能源","301.64","-0.88","-0.29%","10/03"
"天然氣","780.85","-6.08","-0.77%","10/03"
"Dax全球農金","537.64","-0.84","-0.16%","10/03"
"Rogers商品","3582.16","-6.99","-0.19%","17:54"
"Rogers能源","849.92","-3.50","-0.41%","10/03"
"Rogers金屬","2170.83","-19.57","-0.89%","10/03"
"Rogers農產","1073.91","5.42","0.51%","10/03"
"道瓊美國礦產","91.40","-0.88","-0.95%","10/03"
"道瓊世界原料","276.63","-1.56","-0.56%","10/03"
"FTSE金礦","1498.14","-15.76","-1.04%","10/03"
"HSBC礦業","417.76","-0.62","-0.15%","09/26"
"美元指數","79.87","0.01","0.01%","17:00"
"歐元指數","136.22","0.40","0.29%","10/03"
"英鎊指數","161.59","-0.69","-0.43%","10/03"
"日圓指數","102.81","0.06","0.06%","10/03"
"澳幣指數","93.98","0.25","0.27%","10/03"
"瑞郎指數","111.22","0.40","0.36%","10/03"
"JP新興當地債","298.0340","0.5160","0.17%","10/03"
"JP新興市場債","622.3800","0.0700","0.01%","10/03"
"全球投資級債","194.3500","0.1721","0.09%","10/02"
"美國高收益債","794.2650","1.2520","0.16%","10/03"

"商品價格"
"商品","買價","漲跌","比例","台北"
"黃金","1304.80","-12.50","-0.95%","20:15"
"銀","21.58","-0.25","-1.15%","20:15"
"白金","1375.00","-20.00","-1.44%","20:15"
"鈀","713.00","-10.00","-1.39%","20:15"
"銅","3.2483","-0.05","-1.40%","01:59"
"鎳","6.1035","-0.12","-1.88%","01:59"
"鋁","0.8061","-0.01","-0.62%","01:59"
"鋅","0.8308","-0.01","-1.12%","01:59"
"鉛","0.9237","-0.01","-0.68%","01:59"
"鈾","35.00","-0.15","-0.43%","09/30"
"黃金期貨","1316.70","-4.00","-0.30%","05:14"
"銀期貨","21.69","-0.21","-0.95%","05:14"
"銅期貨","328.00","-3.60","-1.09%","05:14"
"天然氣期","3.51","-0.03","-0.82%","05:14"
"布蘭特油期","108.64","-0.55","-0.50%","05:19"
"紐約輕原油","102.88","-1.22","-1.17%","05:14"
"燃油期貨","299.70","0.43","0.14%","05:13"
"玉米期貨","439.25","0.25","0.06%","02:15"
"小麥期貨","689.25","3.25","0.47%","02:15"
"可可豆期","2585.00","-47.00","-1.79%","02:00"
"黃豆期貨","1288.25","14.50","1.14%","02:15"
"黃豆油期貨","40.27","0.89","2.26%","02:15"
"咖啡C期","115.35","0.90","0.79%","02:00"
"十一號糖","18.84","-0.11","-0.58%","02:00"
"二號棉期","87.44","0.57","0.66%","02:30"
"活牛期貨","131.78","-0.05","-0.04%","05:00"
"瘦豬期貨","86.78","0.60","0.70%","05:00"

"全球匯率"
"貨幣","匯率","漲跌","比例","台北"
