"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","當地"
"日經225","13334.76","-268.55","-1.97","close"
"東證一部","1298.28","-34.29","-2.57","close"
"東證二部","2773.44","-4.77","-0.17","close"
"JASDAQ","59.31","-0.38","-0.64","close"
"上海綜合","2865.10","-45.19","-1.55","close"
"上海A股","3005.58","-47.50","-1.56","close"
"上海B股","214.22","-1.93","-0.89","close"
"深圳A股","902.95","-6.15","-0.68","close"
"深圳B股","464.53","-5.48","-1.17","close"
"滬深300","2939.20","-38.16","-1.28","15:00"
"香港恆生","22740.71","-347.01","-1.50","close"
"香港國企","12421.67","-335.96","-2.63","close"
"香港紅籌","4741.12","-118.84","-2.45","close"
"台灣加權","7233.62","-134.46","-1.82","close"
"台灣店頭","119.54","-1.73","-1.43","close"
"韓國指數","1597.93","-28.21","-1.73","18:03"
"越南股市","429.46","-6.33","-1.45","11:01"
"泰國股市","685.47","-6.01","-0.87","17:01"
"菲律賓","2512.72","-23.19","-0.91","12:11"
"馬來西亞","1141.75","0.16","0.01","17:00"
"印尼股市","2245.34","-11.71","-0.52","17:09"
"印度股市","14274.94","-502.07","-3.40","16:28"
"孟加拉","2878.08","105.56","3.81","07/24"
"巴基斯坦","7955.29","-86.58","-1.08","11:30"
"澳洲股市","5031.00","-157.40","-3.03","17:47"
"紐西蘭","3254.16","-33.06","-1.01","14:31"
"新加坡","2922.91","-55.00","-1.85","17:10"
"龍籌股","135.41","-3.10","-2.24","07/25"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","當地"
"俄羅斯","1951.29","-115.41","-5.58","23:01"
"英國指數","5352.60","-9.70","-0.18","15:35"
"法國指數","4377.18","29.19","0.67","17:20"
"德國指數","6436.71","-3.99","-0.06","19:29"
"土耳其","37556.95","-1387.43","-3.56","16:07"
"匈牙利","21627.60","39.22","0.18","15:36"
"奧地利","3598.95","-21.19","-0.59","16:35"
"波蘭股市","40640.39","258.61","0.64","15:40"
"捷克股市","1433.70","-7.90","-0.55","16:13"
"瑞典股市","858.29","0.96","0.11","16:45"
"芬蘭股市","8471.66","52.58","0.62","17:31"
"挪威股市","351.55","-5.05","-1.42","15:25"
"希臘指數","3402.38","-110.42","-3.14","15:54"
"義大利","21972.00","50.00","0.23","16:43"
"盧森堡","1825.86","-4.95","-0.27","16:40"
"荷蘭","395.77","-0.88","-0.22","17:07"
"冰島","4151.84","-15.76","-0.38","15:40"
"丹麥","406.97","-2.42","-0.59","16:21"
"瑞士股市","7015.03","-41.90","-0.59","16:30"
"西班牙","1247.59","-10.07","-0.80","16:37"
"葡萄牙","2837.59","-17.78","-0.62","16:08"
"愛爾蘭","4876.15","-80.48","-1.62","19:00"
"以色列","1028.13","-9.63","-0.93","07/24"
"埃及股市","812.16","7.08","0.88","07/24"
"南非股市","25099.29","-442.77","-1.73","16:00"
"摩洛哥","29288.49","-18.15","-0.06","07/25"
"卡達指數","11782.63","15.80","0.13","07/24"
"杜拜指數","5437.54","-19.61","-0.36","07/24"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","當地"
"道瓊工業","11370.69","21.41","0.19","07/25"
"NASDAQ","2310.53","30.42","1.33","07/25"
"羅素2000","710.34","7.95","1.13","07/25"
"S&P 500","1257.76","5.22","0.42","07/25"
"費城金銀","173.52","1.31","0.76","07/25"
"DJ貴金屬","356.34","2.65","0.75","17:17"
"CBOE黃金","176.99","2.25","1.29","07/25"
"AMEX金蟲","409.01","4.43","1.09","07/25"
"AMEX能源","743.78","7.81","1.06","07/25"
"NYSE能源","14139.37","119.14","0.85","07/25"
"費城油業","309.10","2.67","0.87","07/25"
"AMEX石油","1293.31","11.35","0.89","07/25"
"費城半導","337.63","2.04","0.61","07/25"
"NSDQ金融","2382.05","20.88","0.88","07/25"
"NYSE金融","6378.52","-24.82","-0.39","07/25"
"NBI生技","888.11","11.23","1.28","07/25"
"AMEX生技","833.98","-3.80","-0.45","07/25"
"費城藥物","186.41","0.42","0.23","07/25"
"加拿大","13378.81","172.67","1.31","07/25"
"巴西指數","57199.14","-235.23","-0.41","17:16"
"墨西哥","27084.77","206.58","0.77","07/25"
"阿根廷","1910.23","8.35","0.44","07/25"
"智利","2922.07","48.79","1.70","07/25"
"秘魯","13351.49","76.56","0.58","07/25"
"哥倫比亞","8897.41","64.69","0.73","07/25"
"委內瑞拉","40217.57","1155.53","2.96","07/25"
"百慕達","4581.79","-185.74","-3.90","07/24"
"牙買加","106994.78","-148.71","-0.14","07/25"

"分類指數行情"
"股市","指數","漲跌","比例","當地"
"波海乾散貨運","8771.00","-85.00","-0.96","07/24"
"波海海峽航運","13579.00","2.00","0.01","07/24"
"波海巴拿馬航","7969.00","-239.00","-2.91","07/24"
"VIX波動率","22.91","-0.53","-2.26","16:14"
"道瓊歐洲","3351.13","-3.45","-0.10","19:00"
"DJ交通運輸","4959.07","13.77","0.28","16:30"
"道瓊公用事業","479.30","-3.68","-0.76","16:30"
"歐洲公用事業","311.48","3.68","1.20","17:45"
"全球公用事業","7264.80","-10.33","-0.14","16:20"
"ISE水指數","87.59","1.42","1.65","17:12"
"道瓊水指數","510.38","-3.30","-0.64","17:16"
"純淨科技","1381.58","-1.03","-0.07","17:16"
"WH創新能源","248.31","2.05","0.83","17:03"
"WH乾淨能源","195.97","2.91","1.51","17:03"
"全球乾淨能源","3044.79","28.18","0.93","17:00"
"ISE替代能源","47.18","0.71","1.53","17:12"
"全球替代能源","3358.02","-2.46","-0.07","17:18"
"ET50環境科技","232.05","-1.87","-0.80","21:20"
"生物能源","441.98","5.43","1.24","17:19"
"環境服務","1033.55","9.81","0.96","17:03"
"Clvrt社會責任","74.04","0.31","0.42","17:17"
"ISE邪惡指數","97.23","0.01","0.01","17:12"
"DJ美國博奕","421.49","-6.36","-1.49","17:16"
"snet全球博奕","3632.83","-51.74","-1.40","17:12"
"DJ美國礦產","273.98","13.18","5.05","17:16"
"DJ世界原料","351.42","0.58","0.17","17:17"
"msci世界能源","275.47","-3.98","-1.42","07/24"
"msci世界原料","277.85","-7.71","-2.70","07/24"

"分類指數行情"
"股市","指數","漲跌","比例","當地"
"Dax全球農金","566.67","8.85","1.59","07/25"
"Rogers商品","5167.64","-14.62","-0.28","14:30"
"Rogers能源","1752.66","8.39","0.48","07/24"
"Rogers金屬","2362.05","-48.51","-2.01","07/24"
"Rogers農產","1354.22","4.34","0.32","07/24"
"日本不動產","2574.59","-67.16","-2.54","06:04"
"東證REIT","1349.71","-0.27","-0.02","15:00"
"澳洲不動產","1071.59","-78.21","-6.80","08:04"
"新加坡不動產","1065.41","-24.19","-2.22","06:04"
"恆生地產","27709.42","-308.83","-1.10","17:10"
"亞洲REIT","136.58","-0.05","-0.04","16:30"
"英國不動產","1569.46","-39.21","-2.44","22:04"
"歐陸不動產","1912.69","-21.90","-1.13","22:04"
"歐洲不動產","2443.05","-38.41","-1.55","22:04"
"DJ權益REIT","245.71","5.35","2.23","15:49"

"分類指數行情"
"股市","指數","漲跌","比例","當地"
"CRB指數","412.22","-0.68","-0.16","07/25"
"MS商品指數","856.53","5.85","0.69","07/25"
"高盛商品指數","9251.59","-102.31","-1.09","07/25"
"高盛農產品","412.46","6.51","1.60","07/25"
"高盛家畜指數","253.65","-1.51","-0.59","07/25"
"高盛貴金屬","1280.55","6.20","0.49","07/25"
"高盛工業金屬","434.03","1.05","0.24","07/25"
"高盛能源指數","419.38","-7.07","-1.66","07/25"
"天然氣","593.67","-0.29","-0.05","07/25"
"AMEX航空","20.74","0.66","3.29","07/25"
"銀行","63.20","-0.61","-0.96","07/25"
"醫療服務","426.21","3.95","0.94","07/25"
"電腦硬體","225.25","-0.40","-0.18","07/25"
"保險","3698.71","26.27","0.72","07/25"
"美國紙業","91.81","0.04","0.04","07/25"
"零售業","348.86","-3.70","-1.05","07/25"
"掮客商指數","144.62","-3.89","-2.62","07/25"
"美元指數","72.85","-0.01","-0.01","07/25"
"歐元指數","157.03","0.22","0.14","07/25"
"英鎊指數","199.13","0.48","0.24","07/25"
"日圓指數","92.71","-0.56","-0.60","07/25"
"澳幣指數","95.62","-0.27","-0.28","07/25"
"30年債券價格","113.81","-1.19","-1.03","07/25"
"30年債殖利率","46.96","0.85","1.84","07/25"
"10年期票利率","41.11","0.95","2.37","07/25"
"5年期票利率","34.49","0.95","2.83","07/25"
"3月期票利率","16.90","0.80","4.97","07/25"
"Put/Call比例","0.83","-0.22","-20.95","07/25"

"商品價格 (Commodity)"
"商品","買價","漲跌","比例","台北"
"黃金","929.20","1.90","0.21","07/25"
"銀","17.37","-0.07","-0.40","07/25"
"白金","1747.00","45.00","2.65","07/25"
"鈀","390.00","-3.00","-0.78","07/25"
"銅","3.7307","0.02","0.67","1:47"
"鎳","8.3416","-0.19","-2.20","0:57"
"鋁","1.3306","0.01","0.42","1:47"
"鋅","0.8274","-0.02","-1.87","0:53"
"鉛","0.9810","-0.02","-1.84","0:47"
"鈾","64.50","0.50","0.78","07/21"
"黃金期貨","936.900","4.600","0.49","1:38"
"銀期貨","17.375","0.077","0.45","1:35"
"銅期貨","360.500","2.800","0.78","1:17"
"天然氣期","9.084","-0.239","-2.56","5:14"
"布蘭特油期","124.520","-1.920","-1.52","3:23"
"WTI原油期","123.260","-2.230","-1.78","5:14"
"燃油期貨","352.290","-4.420","-1.24","5:09"
"玉米期貨","596.500","4.500","0.76","2:38"
"小麥期貨","811.000","23.250","2.95","2:26"
"可可粉期","2813.000","69.000","2.51","3:15"
"黃豆期貨","1386.500","13.500","0.98","2:33"
"黃豆油期貨","60.450","0.250","0.42","2:33"
"咖啡C期","137.300","2.100","1.55","3:15"
"十一號糖","12.440","0.200","1.63","3:15"
"二號棉期","74.500","0.640","0.87","3:15"
"活牛期貨","105.100","-0.850","-0.80","2:25"
"瘦豬期貨","73.825","-0.200","-0.27","2:26"

"全球匯率 (Currency Exchange)"
"貨幣","匯率","漲跌","比例","台北"
"歐元/美元","1.5708","0.0031","0.19","4:59"
"英鎊/美元","1.9916","0.0047","0.24","4:59"
"美元/瑞士法郎","1.0364","-0.0008","-0.08","4:59"
"美元/俄盧布","23.3830","-0.0022","-0.01","4:59"
"美元/匈牙利幣","147.5600","-0.7700","-0.52","4:59"
"美元/土耳其幣","1.2080","-0.0016","-0.14","4:59"
"美元/南非幣","7.5924","-0.0937","-1.22","4:56"
"美元/以色列幣","3.4758","-0.0082","-0.24","4:59"
"美元/摩洛哥","7.3198","0.0000","0.00","07/24"
"美元/日圓","107.8500","0.5200","0.48","4:59"
"美元/人民幣","6.8185","-0.0104","-0.15","4:34"
"美元/港幣","7.7996","0.0003","0.00","4:59"
"美元/台幣","30.4500","0.0100","0.03","4:47"
"美元/韓圜","1010.5000","3.2500","0.32","23:15"
"美元/泰銖","33.4500","0.0070","0.02","4:25"
"美元/新元","1.3602","-0.0014","-0.10","4:58"
"美元/菲披索","43.9930","-0.2275","-0.51","4:35"
"美元/馬來幣","3.2488","-0.0058","-0.18","4:35"
"美元/印尼盾","9133.5000","-7.5000","-0.08","4:47"
"美元/印度盧比","42.3050","0.2950","0.70","21:57"
"澳幣/美元","0.9562","-0.0024","-0.25","4:59"
"紐幣/美元","0.7418","-0.0012","-0.15","4:59"
"美元/加幣","1.0197","0.0049","0.48","4:59"
"美元/巴西幣","1.5732","-0.0071","-0.45","4:55"
"美元/墨披索","10.0980","0.0651","0.65","4:59"
"美元/阿根廷","3.0160","-0.0005","-0.02","4:55"
"美元/智利","491.7500","-1.6000","-0.32","4:55"

"MSCI 指數"
"MSCI","指數","單日","一個月","YTD"
"世界指數","1360.69","-0.26","-2.96","-14.36"
"中華指數","329.31","-1.92","1.12","-25.07"
"金龍指數","138.04","-2.01","-1.12","-21.19"
"遠東指數","2883.97","-2.65","-3.04","-11.16"
"太平洋","2347.93","-2.96","-3.58","-11.99"
"AC亞太","132.98","-2.79","-2.77","-15.72"
