"亞洲股市指數行情"
"股市","指數","漲跌","比例","當地"
"紐西蘭","5647.15","-25.71","-0.45%","01/22"
"澳洲股市","5390.50","23.10","0.43%","16:38"
"日經225","17329.02","48.54","0.28%","01/22"
"東證一部","1389.43","-1.18","-0.08%","01/22"
"東證二部","4422.39","-7.49","-0.17%","21:20"
"JASDAQ","103.70","-0.14","-0.14%","21:20"
"韓國股市","1920.82","-0.41","-0.02%","01/22"
"台灣加權","9369.51","49.80","0.53%","01/22"
"台灣店頭","139.13","0.97","0.70%","01/22"
"上海綜合","3343.34","19.73","0.59%","01/22"
"上海A股","3503.56","20.68","0.59%","01/22"
"上海B股","293.31","1.77","0.61%","20:20"
"深圳A股","1599.02","18.93","1.20%","20:20"
"深圳B股","1076.45","-2.19","-0.20%","20:20"
"滬深300","3567.61","18.73","0.53%","01/22"
"深證成指","11471.21","99.03","0.87%","01/22"
"香港恆生","24522.63","170.05","0.70%","01/22"
"香港國企","12047.27","25.95","0.22%","01/22"
"香港紅籌","4565.84","-5.34","-0.12%","01/22"
"蒙古股市","14389.27","-65.26","-0.45%","01/22"
"新加坡","3370.29","15.83","0.47%","01/22"
"海峽中國","233.78","1.19","0.51%","17:10"
"越南股市","574.54","5.42","0.95%","01/22"
"泰國股市","1560.34","22.98","1.49%","17:09"
"菲律賓","7416.31","-57.79","-0.77%","01/22"
"馬來西亞","1781.75","11.66","0.66%","01/22"
"印尼股市","5253.18","37.92","0.73%","01/22"
"印度股市","29006.02","117.16","0.41%","17:19"
"巴基斯坦","24597.15","-117.99","-0.48%","16:59"

"歐洲股市指數非洲股市指數"
"股市","指數","漲跌","比例","當地"
"俄羅斯","817.14","35.01","4.48%","18:50"
"英國股市","6796.63","68.59","1.02%","01/22"
"法國股市","4552.80","67.98","1.52%","01/22"
"德國股市","10435.62","136.39","1.32%","01/22"
"土耳其","90902.78","589.98","0.65%","01/22"
"匈牙利","16776.87","384.44","2.35%","01/22"
"奧地利","2230.09","38.17","1.74%","01/22"
"波蘭股市","51484.81","566.40","1.11%","01/22"
"捷克股市","961.04","8.50","0.89%","01/22"
"瑞典股市","1523.80","22.57","1.50%","01/22"
"芬蘭股市","8322.55","162.29","1.99%","01/22"
"挪威股市","546.37","5.74","1.06%","16:52"
"希臘股市","791.80","8.92","1.14%","01/22"
"義大利","21654.44","496.64","2.35%","01/22"
"比利時","3456.95","34.98","1.02%","01/22"
"盧森堡","1557.22","10.58","0.68%","01/22"
"荷蘭股市","447.77","6.68","1.51%","01/22"
"冰島股市","1016.40","9.92","0.99%","01/22"
"丹麥股市","792.96","2.15","0.27%","01/22"
"瑞士股市","7999.48","-9.07","-0.11%","01/22"
"西班牙","1060.86","17.63","1.69%","01/22"
"葡萄牙","2323.84","41.19","1.80%","01/22"
"愛爾蘭","5461.97","71.89","1.33%","01/22"
"以色列","1455.66","-3.10","-0.21%","17:24"
"埃及股市","907.660","5.23","0.58%","02:27"
"南非股市","43725.20","244.40","0.56%","01/22"
"約旦股市","2153.32","2.14","0.10%","01/22"
"杜拜股市","3882.93","33.01","0.86%","01/22"
"阿布達比","4526.92","-16.56","-0.36%","14:00"
"奈及利亞","29687.93","-71.11","-0.24%","01/22"

"美洲股市指數行情"
"股市","指數","漲跌","比例","當地"
"道瓊工業","17813.98","259.70","1.48%","01/22"
"NASDAQ","4750.40","82.98","1.78%","17:16"
"S&P 500","2063.15","31.03","1.53%","01/22"
"羅素3000","1226.11","19.20","1.59%","18:02"
"羅素3000成長","790.73","12.12","1.56%","16:03"
"羅素3000價值","1349.57","21.57","1.62%","16:05"
"羅素1000","1147.53","17.53","1.55%","18:02"
"羅素2000","1190.37","24.12","2.07%","18:02"
"費城金銀","81.12","-0.09","-0.11%","01/22"
