"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","時間"
"美元/台幣","33.0090","-0.0100","-0.0303","17:19"
"美元/韓圜","929.0000","0.8000","0.0862","2:35"
"美元/泰銖","32.9500","0.0500","0.1520","4:37"
"美元/新元","1.5310","0.0024","0.1577","4:53"
"美元/馬來幣","3.3980","0.0010","0.0294","23:07"
"美元/印尼盾","8822.0000","-3.0000","-0.0340","23:07"
"美元/印度盧比","40.5350","-0.0350","-0.0863","19:45"
"澳幣/美元","0.8327","0.0048","0.5804","4:53"
"紐幣/美元","0.7450","0.0082","1.1129","4:53"
"美元/巴西幣","1.9023","-0.0180","-0.9348","4:53"
"美元/墨披索","10.7170","-0.0230","-0.2142","4:53"
"美元/加幣","1.0610","-0.0080","-0.7437","4:53"

"MSCI 指數"
"MSCI","指數","漲跌","YTD","日期"
"金磚四國","312.95","2.18","10.30","6/1"
"中國","56.67","0.89","8.85","6/1"
"印度","453.20","0.50","16.02","6/1"
"俄羅斯","1141.14","3.17","-8.73","6/1"
"巴西","2845.29","3.77","29.01","6/1"
"新興市場","1031.52","1.65","13.02","6/1"
"新興亞洲","417.00","1.22","12.26","6/1"
"新興東歐","300.24","2.69","-2.97","6/1"
"新興拉美","3763.03","2.89","25.62","6/1"
"世界","403.99","0.61","9.84","6/1"
"歐洲","589.54","0.71","10.91","6/1"
"遠東ex日本","472.62","1.09","11.04","6/1"
"中華","307.83","0.49","6.37","6/1"
"歐洲小型","344.19","0.43","14.66","6/1"
"日本小型","102.77","0.62","0.66","6/1"
"美國小型","327.18","0.71","9.36","6/1"
"世界小型","263.17","0.64","11.34","6/1"
"日本","3308.45","0.56","3.12","6/1"
"香港","7482.87","-0.07","3.21","6/1"
"阿拉伯市場","681.12","-0.06","12.64","6/1"
"世界能源","267.77","2.76","1.04","06/01"
"世界原料","273.41","3.75","1.39","06/01"

