"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","時間"
"日經225","18188.63","-51.67","-0.28","close"
"東證一部","1777.99","-11.39","-0.64","close"
"東證二部","4206.84","25.45","0.61","close"
"JASDAQ","83.19","0.33","0.40","close"
"上海綜合","4091.45","-139.37","-3.29","06/22"
"上海A股","4293.71","-145.40","-3.28","06/22"
"上海B股","276.52","-16.77","-5.72","06/22"
"香港恆生","21999.91","45.24","0.21","06/22"
"香港國企","12239.71","31.74","0.26","06/22"
"香港紅籌","4161.10","57.92","1.41","06/22"
"台灣指數","8846.39","-5.60","-0.06","13:46"
"韓國指數","1770.98","-23.26","-1.30","18:03"
"新加坡","3615.38","-24.11","-0.66","17:05"
"馬來西亞","1391.57","3.61","0.26","17:00"
"菲律賓","3701.16","-13.43","-0.36","12:11"
"印尼股市","2152.32","-0.02","-0.00","17:08"
"越南股市","1033.69","-0.74","-0.07","14:21"
"泰國股市","772.05","-4.15","-0.54","17:01"
"印度股市","14467.36","-31.88","-0.22","16:28"
"斯里蘭卡","2588.85","-22.90","-0.88","14:17"
"巴基斯坦","9441.54","-116.86","-1.22","15:01"
"澳洲股市","6409.30","-2.60","-0.04","17:47"
"紐西蘭","4285.14","-15.43","-0.36","14:34"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","時間"
"俄羅斯","1896.10","2.88","0.15","06/22"
"英國指數","6567.40","-28.60","-0.43","15:35"
"法國指數","6023.25","-6.54","-0.11","17:10"
"德國指數","7949.63","-15.08","-0.19","19:29"
"道瓊歐洲","4479.36","-9.30","-0.21","06/22"
"土耳其","45705.10","-247.29","-0.54","06/22"
"匈牙利","27664.18","885.39","3.31","06/22"
"奧地利","4906.93","3.76","0.08","16:35"
"波蘭股市","65712.81","709.47","1.09","15:40"
"捷克股市","1847.60","6.30","0.34","16:13"
"盧森堡","2547.23","-7.36","-0.29","06/22"
"義大利","33003.00","-181.00","-0.55","16:43"
"西班牙","1631.53","-9.76","-0.59","06/22"
"瑞士股市","9166.49","-63.78","-0.69","06/22"
"瑞典股市","1252.88","-25.64","-2.00","06/21"
"芬蘭股市","11435.30","-175.51","-1.51","06/21"
"挪威股市","421.96","-1.95","-0.46","06/22"
"以色列","1119.10","-7.21","-0.64","06/21"
"埃及股市","70434.24","-518.37","-0.73","06/21"
"南非股市","26294.83","-204.54","-0.77","06/22"
"摩洛哥","24110.60","-66.46","-0.28","06/22"
"約旦指數","5825.12","25.25","0.43","06/21"
"杜拜指數","4503.85","6.58","0.15","06/21"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","時間"
"道瓊工業","13360.26","-185.58","-1.37","16:30"
"NASDAQ","2588.96","-28.00","-1.07","17:17"
"羅素2000","834.75","-5.06","-0.60","16:59"
"S&P 500","1502.56","-19.63","-1.29","16:59"
"DJ貴金屬","281.30","-1.29","-0.46","17:30"
"CBOE黃金","143.71","-1.08","-0.75","16:49"
"AMEX金蟲","336.05","-0.63","-0.19","17:17"
"費城金銀","139.17","-0.79","-0.56","16:47"
"費城油業","271.58","2.81","1.05","16:47"
"AMEX石油","1412.11","-12.42","-0.87","17:17"
"NYSE能源","13803.80","-115.83","-0.83","17:05"
"AMEX能源","700.67","-5.55","-0.79","17:17"
"費城半導","504.73","-7.77","-1.52","16:47"
"NSDQ金融","3157.03","-42.71","-1.33","17:17"
"NYSE金融","9640.41","-138.76","-1.42","17:05"
"NBI生技","800.31","-12.30","-1.51","17:17"
"AMEX生技","772.22","-14.33","-1.82","17:17"
"費城藥物","206.10","-2.83","-1.35","16:47"
"加拿大","13986.03","-109.70","-0.78","17:05"
"巴西指數","54267.10","-389.78","-0.71","17:17"
"墨西哥","31642.26","-188.58","-0.59","15:05"
"阿根廷","2229.90","-5.14","-0.23","18:02"
"智利","3447.45","15.98","0.47","18:31"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"DJ交通運輸","5108.22","-44.29","-0.86","16:30"
"DJ建商","566.77","-10.63","-1.84","17:23"
"S&P建商","681.67","-12.87","-1.85","17:00"
"道瓊公用事業","485.37","-8.68","-1.76","16:30"
"歐洲公用事業","315.40","2.28","0.73","17:45"
"全球公用事業","7268.96","-31.98","-0.44","16:15"
"ISE水指數","84.39","-0.36","-0.42","17:00"
"道瓊水指數","718.30","-15.20","-2.07","17:23"
"NSDQ純淨優勢","499.02","0.64","0.13","17:17"
"純淨科技","1292.31","-2.41","-0.19","17:17"
"WH革新能源","274.68","-3.08","-1.11","17:17"
"WH乾淨能源","213.50","0.68","0.32","17:17"
"全球乾淨能源","2863.75","-5.64","-0.20","17:04"
"ISE替代能源","54.49","0.16","0.29","17:00"
"全球替代能源","2983.87","13.73","0.46","17:38"
"生物能源","711.55","4.10","0.58","17:42"
