"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","時間"
"道瓊公用事業","487.84","-0.65","-0.13","16:30"
"歐洲公用事業","315.32","0.24","0.08","6/26"
"全球公用事業","7259.91","-31.30","-0.43","6/26"
"ISE水指數","83.81","-0.08","-0.10","17:00"
"道瓊水指數","721.27","-4.30","-0.59","17:22"
"NSDQ純淨優勢","497.82","2.16","0.44","17:16"
"純淨科技","1282.86","5.18","0.41","17:13"
"WH革新能源","270.66","-0.76","-0.28","17:13"
"WH乾淨能源","211.74","-0.19","-0.09","17:13"
"全球乾淨能源","2833.16","-6.99","-0.25","17:04"
"ISE替代能源","54.39","0.26","0.48","17:00"
"全球替代能源","2951.98","-1.54","-0.05","18:51"
"生物能源","693.23","0.32","0.05","18:51"
"AMEX環境服務","1001.74","0.46","0.05","17:13"
"亞太環境控制","162.99","-0.07","-0.04","07:50"
"歐洲環境控制","192.58","-1.96","-1.01","6/26"
"美國環境控制","106.70","0.12","0.11","6/26"
"KLD社會責任","129.72","-0.31","-0.24","17:35"
"KLD社會400","531.02","-1.07","-0.20","6/26"
"Clvrt社會責任","89.31","-0.13","-0.14","17:29"
"ISE邪惡指數","123.17","0.08","0.07","17:00"
"MSCI世界能源","271.64","-1.64","-0.60","6/25"
"MSCI世界原料","276.40","-2.00","-0.72","6/25"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"日本不動產","3961.33","30.58","0.78","6/26"
"東證REIT","2304.85","-4.71","-0.20","6/26"
"澳洲不動產","1876.16","-17.97","-0.95","6/26"
"新加坡不動產","1586.40","-36.76","-2.27","07:22"
"恆生地產","25503.92","256.37","1.01","6/26"
"亞洲REIT","182.28","1.00","0.55","07:40"
"英國不動產","2627.92","2.30","0.09","23:22"
"歐陸不動產","2880.30","-7.28","-0.25","23:22"
"歐洲不動產","3522.69","-0.23","-0.01","23:22"
"DJ權益REIT","289.81","-0.38","-0.13","16:49"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"CRB指數","310.73","-2.51","-0.80","06/26"
"MS商品指數","734.87","-14.02","-1.87","06/26"
"高盛商品指數","5981.60","-8.60","-0.14","06/25"
"高盛農產品","285.54","-2.88","-1.00","06/25"
"高盛家畜指數","229.38","-0.30","-0.13","06/25"
"高盛工業金屬","477.87","6.55","1.39","06/25"
"天然氣","500.61","-12.32","-2.40","06/26"
"AMEX航空","48.87","-0.88","-1.77","06/26"
"銀行","113.03","-0.12","-0.11","06/26"
"醫療服務","500.93","-0.92","-0.18","06/26"
"電腦科技","858.47","-1.51","-0.18","06/26"
"電腦硬體","235.11","-1.00","-0.42","06/26"
"保險","4287.31","10.23","0.24","06/26"
"美國紙業","170.53","-2.88","-1.66","06/26"
"零售業","511.16","-4.20","-0.81","06/26"
"掮客商指數","251.45","-0.25","-0.10","06/26"
"美元指數","82.31","-0.02","-0.03","06/26"
"歐元指數","134.67","0.10","0.07","06/26"
"日圓指數","81.07","0.26","0.32","06/26"
"澳幣指數","84.65","-0.06","-0.07","06/26"
"30年債券價格","106.78","-0.25","-0.23","06/26"
"30年債殖利率","52.21","0.26","0.50","06/26"
"10年期票利率","51.01","0.23","0.45","06/26"
"5年期票殖利率","49.84","0.27","0.54","06/26"
"3月期票殖利率","46.75","0.35","0.75","06/26"
"Put/Call比例","1.11","-0.01","-0.89","06/26"

"商品價格 (Commodity)"
"商品","買價","漲跌","比例","時間"
"黃金","640.60","-2.20","-0.34","5:20"
"銀","12.23","-0.04","-0.33","5:20"
"白金","1275.00","-2.00","-0.16","5:19"
"鈀","365.00","-1.00","-0.28","5:20"
"銅","3.3807","+0.0000","+0.00","2:59"
"鎳","16.8018","+0.0000","+0.00","2:59"
"鋁","1.1958","+0.0009","+0.08","2:59"
"鋅","1.5861","+0.0023","+0.14","3:00"
"鉛","1.1627","+0.0000","+0.00","2:59"
"黃金期貨","645.300","-9.400","-1.44","1:42"
"銀期貨","12.401","-0.605","-4.65","1:40"
"銅期貨","7529.000","46.000","0.61","06/25"
"天然氣期","6.877","-0.063","-0.91","06/26"
"布蘭特油期","70.170","-1.190","-1.67","3:02"
"WTI原油期","67.770","-1.410","-2.04","06/26"
"玉米期貨","375.000","1.000","0.27","06/26"
"小麥期貨","626.000","21.500","3.56","2:15"
"可可粉期","2017.000","66.000","3.38","0:19"
"大豆期貨","842.000","3.500","0.42","06/26"
"咖啡C期","111.900","0.750","0.67","1:14"
"十一號糖","9.710","0.270","2.86","1:04"
"二號棉期","61.450","0.660","1.09","2:28"

"全球匯率 (Currency Exchange)"
"貨幣","匯率","漲跌","比例","時間"
"歐元/美元","1.3454","-0.0010","-0.07","4:53"
"英鎊/美元","1.9984","0.0007","0.04","4:53"
"美元/瑞士法郎","1.2282","-0.0002","-0.01","4:53"
"美元/俄盧布","25.8000","-0.0818","-0.32","4:53"
"美元/匈牙利幣","183.9800","0.3200","0.17","4:53"
"美元/土耳其幣","1.3265","0.0005","0.04","4:44"
"美元/南非幣","7.1957","0.0192","0.27","4:53"
"美元/日圓","123.2500","-0.4150","-0.34","4:53"
"美元/人民幣","7.6159","-0.0058","-0.08","23:05"
"美元/港幣","7.8124","-0.0001","-0.00","4:53"
"美元/台幣","32.7750","0.0400","0.12","3:16"
"美元/韓圜","928.0000","1.1000","0.12","4:38"
"美元/泰銖","32.0400","-0.2000","-0.62","4:50"
"美元/新元","1.5382","0.0012","0.08","4:53"
"美元/馬來幣","3.4765","0.0110","0.32","23:05"
"美元/印尼盾","9093.0000","58.0000","0.64","4:16"
"美元/印度盧比","40.9400","0.0750","0.18","19:44"
"澳幣/美元","0.8457","-0.0016","-0.18","4:53"
"紐幣/美元","0.7663","0.0008","0.10","4:53"
"美元/巴西幣","1.9575","0.0082","0.42","4:53"
"美元/墨披索","10.8700","0.0236","0.22","4:53"
"美元/加幣","1.0696","-0.0006","-0.06","4:53"

"MSCI 指數"
"MSCI","指數","漲跌","YTD","日期"
"金磚四國","322.98","-0.35","13.83","06/26"
"中國","62.35","-0.76","19.77","06/26"
"印度","445.79","-0.24","14.12","06/26"
"俄羅斯","1192.72","1.16","-4.60","06/26"
"巴西","2786.59","-1.22","26.35","06/26"
"菲律賓","340.32","-0.45","29.30","06/26"
"墨西哥","6379.89","-2.21","16.35","06/26"
"新興市場","1051.10","-0.59","15.17","06/26"
"新興亞洲","434.99","-0.61","17.10","06/26"
"新興東歐","313.40","1.39","1.28","06/26"
"新興拉美","3676.69","-1.41","22.73","06/26"
"世界","396.20","-0.38","7.72","06/26"
"歐洲","577.55","-0.49","8.65","06/26"
"遠東ex日本","491.75","-0.64","15.54","06/26"
"中華","327.04","-0.40","13.01","06/26"
"歐洲小型","332.71","-0.25","10.84","06/26"
"日本小型","101.79","0.44","-0.30","06/26"
"美國小型","315.95","-0.28","5.61","06/26"
"世界小型","256.40","-0.27","8.47","06/26"
"日本","3277.88","0.55","2.17","06/26"
"香港","7551.43","0.15","4.16","06/26"
"阿拉伯市場","667.11","-0.18","10.32","06/26"

