"亞洲股市指數行情"
"股市","指數","漲跌","比例","當地"
"紐西蘭","4131.75","12.67","0.31%","01/11"
"澳洲股市","4733.77","-11.38","-0.24%","17:03"
"日經225","10801.57","148.93","1.40%","01/11"
"東證一部","898.69","9.67","1.09%","01/11"
"東證二部","2604.93","14.56","0.56%","01/11"
"JASDAQ","58.23","0.48","0.83%","01/11"
"韓國股市","1996.67","-10.13","-0.50%","15:01"
"台灣加權","7819.15","7.51","0.10%","01/11"
"台灣店頭","106.30","0.35","0.33%","01/11"
"上海綜合","2243.00","-40.66","-1.78%","01/11"
"上海A股","2348.10","-42.49","-1.78%","15:15"
"上海B股","254.02","-6.25","-2.40%","15:15"
"深圳A股","924.68","-16.80","-1.78%","15:01"
"深圳B股","736.39","-10.12","-1.36%","15:00"
"滬深300","2483.23","-47.34","-1.87%","15:01"
"深證成指","9017.73","-152.32","-1.66%","15:00"
"香港恆生","23264.07","-90.24","-0.39%","16:01"
"香港國企","11842.59","-88.88","-0.74%","16:01"
"香港紅籌","4665.43","-57.24","-1.21%","16:01"
"新加坡","3211.51","-14.78","-0.46%","16:39"
"海峽中國","255.36","1.47","0.47%","16:40"
"越南股市","462.69","2.57","0.56%","14:17"
"泰國股市","1407.58","1.59","0.13%","15:33"
"菲律賓","6051.75","33.18","0.55%","16:30"
"馬來西亞","1682.70","-1.73","-0.11%","01/11"
"印尼股市","4309.44","-5.19","-0.12%","15:36"
"印度股市","19676.80","26.94","0.15%","14:09"
"巴基斯坦","11685.69","0.60","0.01%","13:33"

"歐洲股市指數非洲股市指數"
"股市","指數","漲跌","比例","當地"
"俄羅斯","1571.73","-0.27","-0.02%","01/11"
"英國股市","6121.58","20.07","0.33%","01/11"
"法國股市","3706.02","2.90","0.08%","01/11"
"德國股市","7715.53","7.06","0.09%","01/11"
"土耳其","81033.52","196.06","0.24%","01/11"
"匈牙利","18999.53","127.60","0.68%","01/11"
"奧地利","2468.10","-9.83","-0.40%","01/11"
"波蘭股市","47440.80","-106.11","-0.22%","01/11"
"捷克股市","1053.70","5.62","0.54%","01/11"
"瑞典股市","1132.28","5.41","0.48%","01/11"
"芬蘭股市","6083.32","28.60","0.47%","01/11"
"挪威股市","423.15","-0.90","-0.21%","01/11"
"希臘股市","979.72","-5.13","-0.52%","01/11"
