"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","時間"
"日經225","15932.26","-112.46","-0.70","12/12"
"東證一部","1556.93","-10.09","-0.64","12/12"
"東證二部","3397.40","3.65","0.11","12/12"
"JASDAQ","75.28","0.83","1.11","12/12"
"上海綜合","5095.54","-79.53","-1.54","12/12"
"上海A股","5346.92","-83.79","-1.54","12/12"
"上海B股","358.98","-1.31","-0.36","12/12"
"滬深300","5077.39","-62.61","-1.22","12/12"
"香港恆生","28521.06","-705.78","-2.41","12/12"
"香港國企","16962.62","-535.15","-3.06","12/12"
"香港紅籌","6214.04","-152.13","-2.39","12/12"
"台灣加權","8490.84","-147.49","-1.71","12/12"
"台灣店頭","157.97","-1.65","-1.03","12/12"
"韓國指數","1927.45","2.38","0.12","12/12"
"新加坡","3549.25","-39.78","-1.11","12/12"
"馬來西亞","1423.72","-10.44","-0.73","12/12"
"菲律賓","3605.59","-66.79","-1.82","12/12"
"印尼股市","2795.84","-15.12","-0.54","12/12"
"越南股市","946.32","5.28","0.56","12/12"
"泰國股市","834.09","-6.36","-0.76","12/12"
"印度股市","20375.87","84.98","0.42","12/12"
"澳洲股市","6693.30","17.90","0.27","10:07"
"紐西蘭","4005.04","5.48","0.14","07:40"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","時間"
"俄羅斯","2359.85","17.21","0.73","12/12"
"英國指數","6559.80","22.90","0.35","12/12"
"法國指數","5743.32","18.56","0.32","12/12"
"德國指數","8076.12","66.70","0.83","12/12"
"道瓊歐洲","4469.47","19.52","0.44","12/12"
"土耳其","56766.22","494.95","0.88","12/12"
"匈牙利","26751.26","87.59","0.33","12/12"
"奧地利","4497.75","-1.93","-0.04","12/12"
"波蘭股市","58629.86","233.03","0.40","12/12"
"捷克股市","1842.60","3.20","0.17","12/12"
"盧森堡","2387.78","10.57","0.44","12/12"
"義大利","30138.00","9.00","0.03","16:43"
"西班牙","1717.61","-3.38","-0.20","12/12"
"瑞士股市","8852.33","-3.53","-0.04","12/12"
"瑞典股市","1129.88","-1.70","-0.15","12/12"
"芬蘭股市","11918.57","-10.22","-0.09","12/12"
"挪威股市","420.63","1.46","0.35","12/12"
"以色列","1234.71","10.14","0.83","12/12"
"埃及股市","87126.10","877.04","1.02","12/12"
"南非股市","27587.80","-147.66","-0.53","12/12"
"摩洛哥","25236.13","-49.09","-0.19","12/12"
"約旦指數","7174.36","-36.99","-0.51","12/12"
"杜拜指數","5772.61","-3.06","-0.05","12/12"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","時間"
"道瓊工業","13473.90","41.13","0.31","16:30"
"NASDAQ","2671.14","18.79","0.71","17:16"
"羅素2000","771.71","5.44","0.71","16:59"
"S&P 500","1486.59","8.94","0.61","17:00"
"費城金銀","173.52","3.60","2.12","12/12"
"DJ貴金屬","354.18","7.89","2.28","17:30"
"CBOE黃金","176.94","4.25","2.46","16:49"
"AMEX金蟲","406.80","2.47","0.61","17:03"
"AMEX能源","772.47","19.39","2.58","17:03"
"NYSE能源","15080.55","356.50","2.42","17:06"
"費城油業","300.50","8.02","2.74","12/12"
"AMEX石油","1491.75","38.11","2.62","17:03"
"費城半導","425.67","2.40","0.57","12/12"
"NSDQ金融","2886.96","-7.68","-0.27","17:16"
"NYSE金融","8578.95","-2.28","-0.03","17:06"
"NBI生技","857.61","5.90","0.69","17:16"
"AMEX生技","817.35","9.38","1.16","17:03"
"費城藥物","212.04","0.44","0.21","12/12"
"加拿大","13809.38","85.67","0.62","12/12"
"巴西指數","64741.69","229.43","0.36","12/12"
"墨西哥","30327.36","-855.39","-2.74","12/11"
"阿根廷","2226.12","-4.31","-0.19","12/12"
"智利","3090.63","-75.08","-2.37","12/12"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"波海乾貨航運","9929.00","-63.00","-0.63","12/11"
"波海海峽航運","14625.00","-78.00","-0.53","12/11"
"波海巴拿馬航運","9574.00","-141.00","-1.45","12/11"
"VIX波動率","22.47","-1.12","-4.75","16:14"
"DJ交通運輸","4738.15","3.40","0.07","16:02"
"道瓊公用事業","540.93","1.10","0.20","16:03"
"歐洲公用事業","369.72","0.89","0.24","17:45"
"全球公用事業","8361.76","25.66","0.31","16:08"
"ISE水指數","88.14","0.60","0.69","16:24"
"道瓊水指數","738.79","1.98","0.27","15:52"
"NSDQ純淨優勢","617.35","11.16","1.84","16:24"
"純淨科技","1518.61","21.15","1.41","16:23"
"WH革新能源","268.47","1.28","0.48","16:24"
"WH乾淨能源","265.27","7.12","2.76","16:23"
"全球乾淨能源","3803.05","50.13","1.34","16:14"
"ISE替代能源","66.09","1.43","2.21","16:24"
"全球替代能源","3960.27","42.60","1.09","16:24"
"生物能源","642.70","4.93","0.77","16:23"
"AMEX環境服務","1045.24","8.67","0.84","16:24"
"歐洲環境控制","184.05","-1.86","-1.00","17:45"
"美國環境控制","103.95","0.79","0.77","16:15"
"KLD社會責任","128.46","0.72","0.56","16:23"
"Clvrt社會責任","88.52","0.46","0.52","16:06"
"ISE邪惡指數","130.06","0.77","0.60","16:24"
"MSCI世界能源","289.45","-3.75","-1.28","12/11"
"MSCI世界原料","303.03","-3.43","-1.12","12/11"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"Rogers商品","4378.83","107.96","2.53","14:30"
"Rogers能源","1235.60","24.72","2.04","12/11"
"Rogers金屬","2167.58","6.66","0.31","12/11"
"Rogers農產","1310.39","1.01","0.08","12/11"
"日本不動產","3315.70","-84.10","-2.47","15:44"
"東證REIT","1943.90","-16.98","-0.87","15:00"
"澳洲不動產","1870.06","-32.49","-1.71","18:14"
"新加坡不動產","1324.97","6.70","0.51","12/11"
"恆生地產","37613.18","-1143.26","-2.95","17:01"
"亞洲REIT","168.78","-0.70","-0.41","16:30"
"英國不動產","2029.94","-23.46","-1.14","17:36"
"歐陸不動產","2401.54","-28.67","-1.18","17:45"
"歐洲不動產","3016.92","-33.33","-1.09","17:45"
"DJ權益REIT","268.50","-0.14","-0.05","16:49"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"CRB指數","354.08","7.25","2.09","12/12"
"MS商品指數","852.79","20.51","2.46","12/12"
"高盛商品指數","7141.08","98.10","1.39","12/11"
"高盛農產品","375.97","-0.72","-0.19","12/11"
"高盛家畜指數","229.93","-0.08","-0.03","12/11"
"高盛工業金屬","405.49","1.76","0.44","12/11"
"天然氣","571.82","13.81","2.47","12/12"
"AMEX航空","36.87","-1.73","-4.48","12/12"
"銀行","92.30","-1.67","-1.78","12/12"
"醫療服務","437.98","1.61","0.37","12/12"
"電腦科技","959.71","9.96","1.05","12/12"
"電腦硬體","239.83","-0.26","-0.11","12/12"
"保險","4072.38","20.44","0.50","12/12"
"美國紙業","136.36","2.15","1.60","12/12"
"零售業","424.74","-0.89","-0.21","12/12"
"掮客商指數","209.33","1.36","0.65","12/12"
"美元指數","76.17","-0.09","-0.12","12/12"
"歐元指數","147.15","0.27","0.18","12/12"
"日圓指數","89.14","-0.97","-1.08","12/12"
"澳幣指數","88.44","0.59","0.67","12/12"
"30年債券價格","115.66","-0.81","-0.70","12/12"
"30年債殖利率","45.31","0.49","1.09","12/12"
"10年期票利率","40.76","0.86","2.16","12/12"
"5年期票殖利率","34.52","1.15","3.45","12/12"
"3月期票殖利率","28.10","-0.60","-2.09","12/12"
"Put/Call比例","0.99","-0.12","-10.81","12/12"

"商品價格 (Commodity)"
"商品","買價","漲跌","比例","時間"
"黃金","813.80","-0.10","-0.01","5:55"
"銀","14.68","-0.01","-0.07","5:52"
"白金","1477.00","0.00","0.00","1:04"
"鈀","351.00","0.00","0.00","1:04"
"銅","2.9703","-0.0181","-0.61","4:18"
"鎳","11.6513","+0.0000","+0.00","4:18"
"鋁","1.0863","-0.0032","-0.29","4:18"
"鋅","1.0990","+0.0000","+0.00","4:18"
"鉛","1.1417","+0.0000","+0.00","4:18"
"黃金期貨","818.800","1.700","0.21","2:42"
"銀期貨","14.825","-0.040","-0.27","2:32"
"銅期貨","303.600","-5.400","-1.75","2:21"
"天然氣期","7.400","0.315","4.45","5:21"
"布蘭特油期","94.020","4.030","4.48","4:19"
"WTI原油期","93.700","3.680","4.09","5:23"
"玉米期貨","433.250","9.250","2.18","3:14"
"小麥期貨","940.500","30.000","3.29","3:14"
"可可粉期","1055.000","9.000","0.86","1:00"
"大豆期貨","1151.500","16.000","1.41","3:15"
"咖啡C期","134.150","0.650","0.49","4:14"
"十一號糖","10.300","0.000","0.00","4:14"
"二號棉期","65.230","1.100","1.72","4:14"

"全球匯率 (Currency Exchange)"
"貨幣","匯率","漲跌","比例","時間"
"歐元/美元","1.4704","0.0048","0.33","5:53"
"英鎊/美元","2.0469","0.0126","0.62","5:53"
"美元/瑞士法郎","1.1350","0.0042","0.37","5:53"
"美元/俄盧布","24.4390","-0.0408","-0.17","5:53"
"美元/匈牙利幣","171.4200","-1.4100","-0.82","5:53"
"美元/土耳其幣","1.1715","-0.0096","-0.81","5:42"
"美元/南非幣","6.7342","-0.0874","-1.28","5:52"
"美元/日圓","112.2430","1.5875","1.43","5:53"
"美元/人民幣","7.3765","-0.0120","-0.16","0:37"
"美元/港幣","7.7994","0.0001","0.00","5:53"
"美元/台幣","32.3630","0.0235","0.07","16:00"
"美元/韓圜","926.5500","-3.1500","-0.34","4:59"
"美元/泰銖","30.2550","0.0050","0.02","5:52"
"美元/新元","1.4430","-0.0028","-0.19","5:53"
"美元/馬來幣","3.3110","-0.0190","-0.57","5:00"
